,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Generator ID,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,FuelType2,hrGroup,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol,DataSource,ATBTechnologyType,ThermalOrRenewableOrStorage,CAPEX(2012$/MW),NSPSCompliant,NOxEmRate(lb/MMBtu),SO2EmRate(lb/MMBtu),Lifetime(years),SO2 Scrubber,CoalType,ECAPEX(2012$/MWH),PlantCategory,Max Zonal Cap,Variable Weight
326,,,61386,,1,,Battery Storage,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,400.0,100.0,,,0.85,0.0,0.0,0.0,,,,,,,,,p62,,,0.0,6000.0,0.0,0.0,0.0,13169.835849999998,0.0,0.0,0,0.0,1,1,2050,False,,,61386+1,atb,Storage,storage,526793.4341,Yes,0.0,0.0,15.0,,,0.0,Battery,999.999,1.0579387364556476
327,,,61387,,1,,Battery Storage,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,400.0,100.0,,,0.85,0.0,0.0,0.0,,,,,,,,,p62,,,0.0,6000.0,0.0,0.0,0.0,13169.835849999998,0.0,0.0,0,0.0,1,1,2050,False,,,61387+1,atb,Storage,storage,526793.4341,Yes,0.0,0.0,15.0,,,0.0,Battery,999.999,1.0579387364556476
328,,,61388,,1,,Battery Storage,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,400.0,100.0,,,0.85,0.0,0.0,0.0,,,,,,,,,p62,,,0.0,6000.0,0.0,0.0,0.0,13169.835849999998,0.0,0.0,0,0.0,1,1,2050,False,,,61388+1,atb,Storage,storage,526793.4341,Yes,0.0,0.0,15.0,,,0.0,Battery,999.999,1.0579387364556476
329,,,61389,,1,,Battery Storage,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,400.0,100.0,,,0.85,0.0,0.0,0.0,,,,,,,,,p62,,,0.0,6000.0,0.0,0.0,0.0,13169.835849999998,0.0,0.0,0,0.0,1,1,2050,False,,,61389+1,atb,Storage,storage,526793.4341,Yes,0.0,0.0,15.0,,,0.0,Battery,999.999,1.0579387364556476
330,,,61390,,1,,Battery Storage,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,400.0,100.0,,,0.85,0.0,0.0,0.0,,,,,,,,,p62,,,0.0,6000.0,0.0,0.0,0.0,13169.835849999998,0.0,0.0,0,0.0,1,1,2050,False,,,61390+1,atb,Storage,storage,526793.4341,Yes,0.0,0.0,15.0,,,0.0,Battery,999.999,1.0579387364556476
331,,,61391,,1,,Battery Storage,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,400.0,100.0,,,0.85,0.0,0.0,0.0,,,,,,,,,p62,,,0.0,6000.0,0.0,0.0,0.0,13169.835849999998,0.0,0.0,0,0.0,1,1,2050,False,,,61391+1,atb,Storage,storage,526793.4341,Yes,0.0,0.0,15.0,,,0.0,Battery,999.999,1.0579387364556476
332,,,61392,,1,,Battery Storage,,,,,,,,95.62564250401292,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,382.50257001605166,100.0,,,0.85,0.0,0.0,0.0,,,,,,,,,p62,,,0.0,6000.0,0.0,0.0,0.0,13169.835849999998,0.0,0.0,0,0.0,1,1,2050,False,,,61392+1,atb,Storage,storage,526793.4341,Yes,0.0,0.0,15.0,,,0.0,Battery,999.999,1.0579387364556476
333,,,61393,,1,,Nuclear,,,,,,,,790.5455773817786,10455.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuclear Fuel,,,,,,,,,,,,0.6559195578450814,0.0,,,,,,,,,p60,,,20.0,89.36,570171.6318363717,1005.3000000000001,0.0,129866.215,2.10672332,8.964362297270325,0,0.0,1,1,2050,False,,,61393+1,atb,Nuclear - Mid,thermal,5246173.385,Yes,0.0,0.0,60.0,,,,Nuclear,895.2542524619516,1.0009141688433594
334,,,61394,,1,,Battery Storage,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,400.0,100.0,,,0.85,0.0,0.0,0.0,,,,,,,,,p60,,,0.0,6000.0,0.0,0.0,0.0,13169.835849999998,0.0,0.0,0,0.0,1,1,2050,False,,,61394+1,atb,Storage,storage,526793.4341,Yes,0.0,0.0,15.0,,,0.0,Battery,999.999,1.05753210211715
335,,,61395,,1,,Battery Storage,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,400.0,100.0,,,0.85,0.0,0.0,0.0,,,,,,,,,p60,,,0.0,6000.0,0.0,0.0,0.0,13169.835849999998,0.0,0.0,0,0.0,1,1,2050,False,,,61395+1,atb,Storage,storage,526793.4341,Yes,0.0,0.0,15.0,,,0.0,Battery,999.999,1.05753210211715
336,,,61396,,1,,Battery Storage,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,400.0,100.0,,,0.85,0.0,0.0,0.0,,,,,,,,,p60,,,0.0,6000.0,0.0,0.0,0.0,13169.835849999998,0.0,0.0,0,0.0,1,1,2050,False,,,61396+1,atb,Storage,storage,526793.4341,Yes,0.0,0.0,15.0,,,0.0,Battery,999.999,1.05753210211715
337,,,61397,,1,,Battery Storage,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,400.0,100.0,,,0.85,0.0,0.0,0.0,,,,,,,,,p60,,,0.0,6000.0,0.0,0.0,0.0,13169.835849999998,0.0,0.0,0,0.0,1,1,2050,False,,,61397+1,atb,Storage,storage,526793.4341,Yes,0.0,0.0,15.0,,,0.0,Battery,999.999,1.05753210211715
338,,,61398,,1,,Battery Storage,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,400.0,100.0,,,0.85,0.0,0.0,0.0,,,,,,,,,p60,,,0.0,6000.0,0.0,0.0,0.0,13169.835849999998,0.0,0.0,0,0.0,1,1,2050,False,,,61398+1,atb,Storage,storage,526793.4341,Yes,0.0,0.0,15.0,,,0.0,Battery,999.999,1.05753210211715
339,,,61399,,1,,Battery Storage,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,400.0,100.0,,,0.85,0.0,0.0,0.0,,,,,,,,,p60,,,0.0,6000.0,0.0,0.0,0.0,13169.835849999998,0.0,0.0,0,0.0,1,1,2050,False,,,61399+1,atb,Storage,storage,526793.4341,Yes,0.0,0.0,15.0,,,0.0,Battery,999.999,1.05753210211715
340,,,61400,,1,,Battery Storage,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,400.0,100.0,,,0.85,0.0,0.0,0.0,,,,,,,,,p60,,,0.0,6000.0,0.0,0.0,0.0,13169.835849999998,0.0,0.0,0,0.0,1,1,2050,False,,,61400+1,atb,Storage,storage,526793.4341,Yes,0.0,0.0,15.0,,,0.0,Battery,999.999,1.05753210211715
341,,,61401,,1,,Battery Storage,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,400.0,100.0,,,0.85,0.0,0.0,0.0,,,,,,,,,p60,,,0.0,6000.0,0.0,0.0,0.0,13169.835849999998,0.0,0.0,0,0.0,1,1,2050,False,,,61401+1,atb,Storage,storage,526793.4341,Yes,0.0,0.0,15.0,,,0.0,Battery,999.999,1.05753210211715
342,,,61402,,1,,Battery Storage,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,400.0,100.0,,,0.85,0.0,0.0,0.0,,,,,,,,,p60,,,0.0,6000.0,0.0,0.0,0.0,13169.835849999998,0.0,0.0,0,0.0,1,1,2050,False,,,61402+1,atb,Storage,storage,526793.4341,Yes,0.0,0.0,15.0,,,0.0,Battery,999.999,1.05753210211715
343,,,61403,,1,,Battery Storage,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,400.0,100.0,,,0.85,0.0,0.0,0.0,,,,,,,,,p60,,,0.0,6000.0,0.0,0.0,0.0,13169.835849999998,0.0,0.0,0,0.0,1,1,2050,False,,,61403+1,atb,Storage,storage,526793.4341,Yes,0.0,0.0,15.0,,,0.0,Battery,999.999,1.05753210211715
344,,,61404,,1,,Battery Storage,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,400.0,100.0,,,0.85,0.0,0.0,0.0,,,,,,,,,p60,,,0.0,6000.0,0.0,0.0,0.0,13169.835849999998,0.0,0.0,0,0.0,1,1,2050,False,,,61404+1,atb,Storage,storage,526793.4341,Yes,0.0,0.0,15.0,,,0.0,Battery,999.999,1.05753210211715
345,,,61405,,1,,Battery Storage,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,400.0,100.0,,,0.85,0.0,0.0,0.0,,,,,,,,,p60,,,0.0,6000.0,0.0,0.0,0.0,13169.835849999998,0.0,0.0,0,0.0,1,1,2050,False,,,61405+1,atb,Storage,storage,526793.4341,Yes,0.0,0.0,15.0,,,0.0,Battery,999.999,1.05753210211715
346,,,61406,,1,,Battery Storage,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,400.0,100.0,,,0.85,0.0,0.0,0.0,,,,,,,,,p60,,,0.0,6000.0,0.0,0.0,0.0,13169.835849999998,0.0,0.0,0,0.0,1,1,2050,False,,,61406+1,atb,Storage,storage,526793.4341,Yes,0.0,0.0,15.0,,,0.0,Battery,999.999,1.05753210211715
347,,,61407,,1,,Battery Storage,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,400.0,100.0,,,0.85,0.0,0.0,0.0,,,,,,,,,p60,,,0.0,6000.0,0.0,0.0,0.0,13169.835849999998,0.0,0.0,0,0.0,1,1,2050,False,,,61407+1,atb,Storage,storage,526793.4341,Yes,0.0,0.0,15.0,,,0.0,Battery,999.999,1.05753210211715
348,,,61408,,1,,Battery Storage,,,,,,,,40.1818643404372,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,160.7274573617488,100.0,,,0.85,0.0,0.0,0.0,,,,,,,,,p60,,,0.0,6000.0,0.0,0.0,0.0,13169.835849999998,0.0,0.0,0,0.0,1,1,2050,False,,,61408+1,atb,Storage,storage,526793.4341,Yes,0.0,0.0,15.0,,,0.0,Battery,999.999,1.05753210211715
349,,,61409,,1,,Nuclear,,,,,,,,1117.0,10455.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuclear Fuel,,,,,,,,,,,,0.6559195578450814,0.0,,,,,,,,,p63,,,20.0,89.36,570171.6318363717,1005.3000000000001,0.0,129866.215,2.10672332,8.964362297270325,0,0.0,1,1,2050,False,,,61409+1,atb,Nuclear - Mid,thermal,5246173.385,Yes,0.0,0.0,60.0,,,,Nuclear,895.2542524619516,1.07719834628275
350,,,61410,,1,,Nuclear,,,,,,,,1117.0,10455.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuclear Fuel,,,,,,,,,,,,0.6559195578450814,0.0,,,,,,,,,p63,,,20.0,89.36,570171.6318363717,1005.3000000000001,0.0,129866.215,2.10672332,8.964362297270325,0,0.0,1,1,2050,False,,,61410+1,atb,Nuclear - Mid,thermal,5246173.385,Yes,0.0,0.0,60.0,,,,Nuclear,895.2542524619516,1.07719834628275
351,,,61411,,1,,Nuclear,,,,,,,,1117.0,10455.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuclear Fuel,,,,,,,,,,,,0.6559195578450814,0.0,,,,,,,,,p63,,,20.0,89.36,570171.6318363717,1005.3000000000001,0.0,129866.215,2.10672332,8.964362297270325,0,0.0,1,1,2050,False,,,61411+1,atb,Nuclear - Mid,thermal,5246173.385,Yes,0.0,0.0,60.0,,,,Nuclear,895.2542524619516,1.07719834628275
352,,,61412,,1,,Nuclear,,,,,,,,1117.0,10455.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuclear Fuel,,,,,,,,,,,,0.6559195578450814,0.0,,,,,,,,,p63,,,20.0,89.36,570171.6318363717,1005.3000000000001,0.0,129866.215,2.10672332,8.964362297270325,0,0.0,1,1,2050,False,,,61412+1,atb,Nuclear - Mid,thermal,5246173.385,Yes,0.0,0.0,60.0,,,,Nuclear,895.2542524619516,1.07719834628275
353,,,61413,,1,,Nuclear,,,,,,,,1117.0,10455.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuclear Fuel,,,,,,,,,,,,0.6559195578450814,0.0,,,,,,,,,p63,,,20.0,89.36,570171.6318363717,1005.3000000000001,0.0,129866.215,2.10672332,8.964362297270325,0,0.0,1,1,2050,False,,,61413+1,atb,Nuclear - Mid,thermal,5246173.385,Yes,0.0,0.0,60.0,,,,Nuclear,895.2542524619516,1.07719834628275
354,,,61414,,1,,Nuclear,,,,,,,,1117.0,10455.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuclear Fuel,,,,,,,,,,,,0.6559195578450814,0.0,,,,,,,,,p63,,,20.0,89.36,570171.6318363717,1005.3000000000001,0.0,129866.215,2.10672332,8.964362297270325,0,0.0,1,1,2050,False,,,61414+1,atb,Nuclear - Mid,thermal,5246173.385,Yes,0.0,0.0,60.0,,,,Nuclear,895.2542524619516,1.07719834628275
355,,,61415,,1,,Nuclear,,,,,,,,1117.0,10455.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuclear Fuel,,,,,,,,,,,,0.6559195578450814,0.0,,,,,,,,,p63,,,20.0,89.36,570171.6318363717,1005.3000000000001,0.0,129866.215,2.10672332,8.964362297270325,0,0.0,1,1,2050,False,,,61415+1,atb,Nuclear - Mid,thermal,5246173.385,Yes,0.0,0.0,60.0,,,,Nuclear,895.2542524619516,1.07719834628275
356,,,61416,,1,,Nuclear,,,,,,,,1117.0,10455.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuclear Fuel,,,,,,,,,,,,0.6559195578450814,0.0,,,,,,,,,p63,,,20.0,89.36,570171.6318363717,1005.3000000000001,0.0,129866.215,2.10672332,8.964362297270325,0,0.0,1,1,2050,False,,,61416+1,atb,Nuclear - Mid,thermal,5246173.385,Yes,0.0,0.0,60.0,,,,Nuclear,895.2542524619516,1.07719834628275
357,,,61417,,1,,Nuclear,,,,,,,,1117.0,10455.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuclear Fuel,,,,,,,,,,,,0.6559195578450814,0.0,,,,,,,,,p63,,,20.0,89.36,570171.6318363717,1005.3000000000001,0.0,129866.215,2.10672332,8.964362297270325,0,0.0,1,1,2050,False,,,61417+1,atb,Nuclear - Mid,thermal,5246173.385,Yes,0.0,0.0,60.0,,,,Nuclear,895.2542524619516,1.07719834628275
358,,,61418,,1,,Nuclear,,,,,,,,1117.0,10455.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuclear Fuel,,,,,,,,,,,,0.6559195578450814,0.0,,,,,,,,,p63,,,20.0,89.36,570171.6318363717,1005.3000000000001,0.0,129866.215,2.10672332,8.964362297270325,0,0.0,1,1,2050,False,,,61418+1,atb,Nuclear - Mid,thermal,5246173.385,Yes,0.0,0.0,60.0,,,,Nuclear,895.2542524619516,1.07719834628275
359,,,61419,,1,,Nuclear,,,,,,,,1117.0,10455.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuclear Fuel,,,,,,,,,,,,0.6559195578450814,0.0,,,,,,,,,p63,,,20.0,89.36,570171.6318363717,1005.3000000000001,0.0,129866.215,2.10672332,8.964362297270325,0,0.0,1,1,2050,False,,,61419+1,atb,Nuclear - Mid,thermal,5246173.385,Yes,0.0,0.0,60.0,,,,Nuclear,895.2542524619516,1.07719834628275
360,,,61420,,1,,Nuclear,,,,,,,,1117.0,10455.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuclear Fuel,,,,,,,,,,,,0.6559195578450814,0.0,,,,,,,,,p63,,,20.0,89.36,570171.6318363717,1005.3000000000001,0.0,129866.215,2.10672332,8.964362297270325,0,0.0,1,1,2050,False,,,61420+1,atb,Nuclear - Mid,thermal,5246173.385,Yes,0.0,0.0,60.0,,,,Nuclear,895.2542524619516,1.07719834628275
361,,,61421,,1,,Nuclear,,,,,,,,1117.0,10455.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuclear Fuel,,,,,,,,,,,,0.6559195578450814,0.0,,,,,,,,,p63,,,20.0,89.36,570171.6318363717,1005.3000000000001,0.0,129866.215,2.10672332,8.964362297270325,0,0.0,1,1,2050,False,,,61421+1,atb,Nuclear - Mid,thermal,5246173.385,Yes,0.0,0.0,60.0,,,,Nuclear,895.2542524619516,1.07719834628275
362,,,61422,,1,,Nuclear,,,,,,,,1117.0,10455.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuclear Fuel,,,,,,,,,,,,0.6559195578450814,0.0,,,,,,,,,p63,,,20.0,89.36,570171.6318363717,1005.3000000000001,0.0,129866.215,2.10672332,8.964362297270325,0,0.0,1,1,2050,False,,,61422+1,atb,Nuclear - Mid,thermal,5246173.385,Yes,0.0,0.0,60.0,,,,Nuclear,895.2542524619516,1.07719834628275
363,,,61423,,1,,Nuclear,,,,,,,,1117.0,10455.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuclear Fuel,,,,,,,,,,,,0.6559195578450814,0.0,,,,,,,,,p63,,,20.0,89.36,570171.6318363717,1005.3000000000001,0.0,129866.215,2.10672332,8.964362297270325,0,0.0,1,1,2050,False,,,61423+1,atb,Nuclear - Mid,thermal,5246173.385,Yes,0.0,0.0,60.0,,,,Nuclear,895.2542524619516,1.07719834628275
364,,,61424,,1,,Nuclear,,,,,,,,1117.0,10455.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuclear Fuel,,,,,,,,,,,,0.6559195578450814,0.0,,,,,,,,,p63,,,20.0,89.36,570171.6318363717,1005.3000000000001,0.0,129866.215,2.10672332,8.964362297270325,0,0.0,1,1,2050,False,,,61424+1,atb,Nuclear - Mid,thermal,5246173.385,Yes,0.0,0.0,60.0,,,,Nuclear,895.2542524619516,1.07719834628275
365,,,61425,,1,,Nuclear,,,,,,,,603.7458780895822,10455.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuclear Fuel,,,,,,,,,,,,0.6559195578450814,0.0,,,,,,,,,p63,,,20.0,89.36,570171.6318363717,1005.3000000000001,0.0,129866.215,2.10672332,8.964362297270325,0,0.0,1,1,2050,False,,,61425+1,atb,Nuclear - Mid,thermal,5246173.385,Yes,0.0,0.0,60.0,,,,Nuclear,895.2542524619516,1.07719834628275
366,,,61426,,1,,Battery Storage,,,,,,,,100.0,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,400.0,100.0,,,0.85,0.0,0.0,0.0,,,,,,,,,p63,,,0.0,6000.0,0.0,0.0,0.0,13169.835849999998,0.0,0.0,0,0.0,1,1,2050,False,,,61426+1,atb,Storage,storage,526793.4341,Yes,0.0,0.0,15.0,,,0.0,Battery,999.999,1.0050547583963871
367,,,61427,,1,,Battery Storage,,,,,,,,61.73839891870367,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,246.9535956748147,100.0,,,0.85,0.0,0.0,0.0,,,,,,,,,p63,,,0.0,6000.0,0.0,0.0,0.0,13169.835849999998,0.0,0.0,0,0.0,1,1,2050,False,,,61427+1,atb,Storage,storage,526793.4341,Yes,0.0,0.0,15.0,,,0.0,Battery,999.999,1.0050547583963871
368,,,61428,,1,,Hydrogen,,,,,,,,484.21396729459605,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,598147.3403834372,500.0,,,0.49,0.0,0.0,0.0,,,,,,,,,p63,,,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,2050,False,,,61428+1,hydrogen,,storage,1058000.0,Yes,0.0,0.0,15.0,,,160.0,Hydrogen,999.999,1.0935622418495499
369,,,61429,,1,,Hydrogen,,,,,,,,484.21396729459605,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,598147.3403834372,500.0,,,0.49,0.0,0.0,0.0,,,,,,,,,p63,,,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,2050,False,,,61429+1,hydrogen,,storage,1058000.0,Yes,0.0,0.0,15.0,,,160.0,Hydrogen,999.999,1.0935622418495499
370,,,61430,,1,,Hydrogen,,,,,,,,484.21396729459605,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,598147.3403834372,500.0,,,0.49,0.0,0.0,0.0,,,,,,,,,p63,,,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,2050,False,,,61430+1,hydrogen,,storage,1058000.0,Yes,0.0,0.0,15.0,,,160.0,Hydrogen,999.999,1.0935622418495499
371,,,61431,,1,,Hydrogen,,,,,,,,484.21396729459605,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,598147.3403834372,500.0,,,0.49,0.0,0.0,0.0,,,,,,,,,p63,,,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,2050,False,,,61431+1,hydrogen,,storage,1058000.0,Yes,0.0,0.0,15.0,,,160.0,Hydrogen,999.999,1.0935622418495499
372,,,61432,,1,,Hydrogen,,,,,,,,484.21396729459605,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,598147.3403834372,500.0,,,0.49,0.0,0.0,0.0,,,,,,,,,p63,,,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,2050,False,,,61432+1,hydrogen,,storage,1058000.0,Yes,0.0,0.0,15.0,,,160.0,Hydrogen,999.999,1.0935622418495499
373,,,61433,,1,,Hydrogen,,,,,,,,484.21396729459605,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,598147.3403834372,500.0,,,0.49,0.0,0.0,0.0,,,,,,,,,p63,,,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,2050,False,,,61433+1,hydrogen,,storage,1058000.0,Yes,0.0,0.0,15.0,,,160.0,Hydrogen,999.999,1.0935622418495499
374,,,61434,,1,,Hydrogen,,,,,,,,484.21396729459605,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,598147.3403834372,500.0,,,0.49,0.0,0.0,0.0,,,,,,,,,p63,,,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,2050,False,,,61434+1,hydrogen,,storage,1058000.0,Yes,0.0,0.0,15.0,,,160.0,Hydrogen,999.999,1.0935622418495499
375,,,61435,,1,,Hydrogen,,,,,,,,484.21396729459605,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,598147.3403834372,500.0,,,0.49,0.0,0.0,0.0,,,,,,,,,p63,,,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,2050,False,,,61435+1,hydrogen,,storage,1058000.0,Yes,0.0,0.0,15.0,,,160.0,Hydrogen,999.999,1.0935622418495499
376,,,61436,,1,,Hydrogen,,,,,,,,484.21396729459605,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,598147.3403834372,500.0,,,0.49,0.0,0.0,0.0,,,,,,,,,p63,,,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,2050,False,,,61436+1,hydrogen,,storage,1058000.0,Yes,0.0,0.0,15.0,,,160.0,Hydrogen,999.999,1.0935622418495499
377,,,61437,,1,,Hydrogen,,,,,,,,484.21396729459605,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,598147.3403834372,500.0,,,0.49,0.0,0.0,0.0,,,,,,,,,p63,,,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,2050,False,,,61437+1,hydrogen,,storage,1058000.0,Yes,0.0,0.0,15.0,,,160.0,Hydrogen,999.999,1.0935622418495499
378,,,61438,,1,,Hydrogen,,,,,,,,484.21396729459605,0.0,2050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Storage,,,,,,598147.3403834372,500.0,,,0.49,0.0,0.0,0.0,,,,,,,,,p63,,,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,2050,False,,,61438+1,hydrogen,,storage,1058000.0,Yes,0.0,0.0,15.0,,,160.0,Hydrogen,999.999,1.0935622418495499
