,p61,p62,p60,p63,p64,p65,p67
2050-11-08 02:00:00,851.100253,698.2756290000003,405.74726,12032.53816,4005.18933,6483.82978,9666.14009
2050-11-08 03:00:00,850.4951619999997,697.778237,405.45908,12023.9843,4002.3465,6479.21069,9659.26597
2050-11-08 04:00:00,873.34243,716.523055,416.350588,12346.99825,4109.86215,6653.26704,9918.73811
2050-11-08 05:00:00,951.472421,780.623549,453.596951,13451.5573,4477.53463,7248.4749900000015,10806.07186
2050-11-08 06:00:00,1081.21556,887.07066,515.450067,15285.8035,5088.08814,8236.8832,12279.5937
2050-11-08 07:00:00,1106.65398,907.94075,527.577569,15645.4679,5207.79731,8430.6702,12568.5122
2050-11-08 08:00:00,1115.87135,915.50391,531.9719309999998,15775.774,5251.17241,8500.8959,12673.1938
2050-11-08 09:00:00,1141.34389,936.40223,544.115827,16135.8845,5371.0320299999985,8694.9468,12962.4872
2050-11-08 10:00:00,1168.46431,958.65198,557.0436440000002,16519.2977,5498.66195,8901.5574,13270.4957
2050-11-08 11:00:00,1194.13256,979.712,569.281504,16882.2007,5619.45658,9097.1087,13562.0219
2050-11-08 12:00:00,1221.93531,1002.52151,582.535937,17275.2648,5750.305530000001,9308.9034,13877.7965
2050-11-08 13:00:00,1256.84142,1031.1605,599.176791,17768.7588,5914.56245,9574.8292,14274.2279
2050-11-08 14:00:00,1284.71921,1054.03035,612.467,18162.8498,6045.7469999999985,9787.1905,14590.8211
2050-11-08 15:00:00,1301.56848,1067.8551699999996,620.49872,18401.0751,6125.0369,9915.5472,14782.1767
2050-11-08 16:00:00,1299.2736599999996,1065.97311,619.40605,18368.6448,6114.2448,9898.0804,14756.1259
2050-11-08 17:00:00,1286.58504,1055.5628199999999,613.35546,18189.2519,6054.53544,9801.4054,14612.0207
2050-11-08 18:00:00,1315.5909,1079.35995,627.1848200000002,18599.316000000006,6191.031529999998,10022.3922,14941.4456
2050-11-08 19:00:00,1277.44729,1048.0648099999999,608.999953,18060.0608,6011.53933,9731.8085,14508.2401
2050-11-08 20:00:00,1234.61353,1012.92185,588.5788689999998,17454.4852,5809.95303,9405.481259999999,14021.7619
