,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Generator ID,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,FuelType2,hrGroup,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol
227,Buffalo Gap 3 Wind Farm,56638_G_GEN1,56638,G,GEN1,,Onshore Wind,,ERC_WEST,Texas,48,Nolan,353,48353,170.2,0.0,2008.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56638.0,32.2878,-100.1,,,,,,,,,0.0,0.0,POINT (-100.1 32.2878),60,61,61,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,170.2,17.375686971987548,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,56638+GEN1
228,South Trent Wind Farm,56649_G_1,56649,G,1,,Onshore Wind,,ERC_WEST,Texas,48,Nolan,353,48353,101.2,0.0,2009.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56649.0,32.4081,-100.1286,,,,,,,,,0.0,0.0,POINT (-100.1286 32.4081),60,61,61,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,101.2,10.331489550911517,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,56649+1
229,Goat Wind LP,56754_G_1,56754,G,1,,Onshore Wind,,ERC_WEST,Texas,48,Sterling,431,48431,80.0,0.0,2008.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56754.0,31.951944,-100.791389,,,,,,,,,0.0,0.0,POINT (-100.791389 31.951944),60,61,61,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,80.0,8.16718541574033,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,56754+1
230,Goat Wind LP,56754_G_2,56754,G,2,,Onshore Wind,,ERC_WEST,Texas,48,Sterling,431,48431,69.6,0.0,2009.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56754.0,31.951944,-100.791389,,,,,,,,,0.0,0.0,POINT (-100.791389 31.951944),60,61,61,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,69.6,7.105451311694085,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,56754+2
231,Capricorn Ridge Wind LLC,56763_G_1,56763,G,1,,Onshore Wind,,ERC_WEST,Texas,48,Sterling,431,48431,149.5,0.0,2007.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56763.0,31.951958,-101.018936,,,,,,,,,0.0,0.0,POINT (-101.018936 31.951958),60,61,61,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,149.5,15.26242774566474,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,56763+1
232,Capricorn Ridge Wind LLC,56763_G_2,56763,G,2,,Onshore Wind,,ERC_WEST,Texas,48,Sterling,431,48431,214.5,0.0,2007.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56763.0,31.951958,-101.018936,,,,,,,,,0.0,0.0,POINT (-101.018936 31.951958),60,61,61,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,214.5,21.89826589595376,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,56763+2
233,Capricorn Ridge Wind LLC,56763_G_3,56763,G,3,,Onshore Wind,,ERC_WEST,Texas,48,Sterling,431,48431,186.0,0.0,2008.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56763.0,31.951958,-101.018936,,,,,,,,,0.0,0.0,POINT (-101.018936 31.951958),60,61,61,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,186.0,18.988706091596267,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,56763+3
234,Capricorn Ridge Wind LLC,56763_G_4,56763,G,4,,Onshore Wind,,ERC_WEST,Texas,48,Sterling,431,48431,112.5,0.0,2008.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56763.0,31.951958,-101.018936,,,,,,,,,0.0,0.0,POINT (-101.018936 31.951958),60,61,61,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,112.5,11.485104490884837,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,56763+4
235,Sherbino I Wind Farm,56779_G_1,56779,G,1,,Onshore Wind,,ERC_WEST,Texas,48,Pecos,371,48371,150.0,0.0,2008.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56779.0,30.807272,-102.355628,,,,,,,,,0.0,0.0,POINT (-102.355628 30.807272),60,61,61,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,150.0,15.313472654513117,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,56779+1
236,EC&R Panther Creek Wind Farm III,56979_G_1,56979,G,1,,Onshore Wind,,ERC_WEST,Texas,48,Sterling,431,48431,199.5,0.0,2009.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56979.0,31.9925,-101.1167,,,,,,,,,0.0,0.0,POINT (-101.1167 31.9925),60,61,61,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,199.5,20.366918630502447,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,56979+1
237,Langford Wind Power,57153_G_1,57153,G,1,,Onshore Wind,,ERC_WEST,Texas,48,Tom Green,451,48451,150.0,0.0,2009.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,57153.0,31.085435,-100.67882,,,,,,,,,0.0,0.0,POINT (-100.67882 31.085435),60,61,61,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,150.0,15.313472654513117,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,57153+1
238,Sherbino II,57415_G_1,57415,G,1,,Onshore Wind,,ERC_WEST,Texas,48,Pecos,371,48371,145.0,0.0,2011.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,57415.0,30.772575,-102.505808,,,,,,,,,0.0,0.0,POINT (-102.505808 30.772575),60,61,61,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,145.0,14.803023566029346,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,57415+1
239,"Anacacho Wind Farm, LLC",58000_G_ANA,58000,G,ANA,,Onshore Wind,,ERC_REST,Texas,48,Kinney,271,48271,99.8,0.0,2012.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,58000.0,29.234722,-100.209167,,,,,,,,,0.0,0.0,POINT (-100.209167 29.234722),60,61,61,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,99.8,10.18856380613606,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58000+ANA
246,Rocksprings,60217_G_RKSP,60217,G,RKSP,,Onshore Wind,,ERC_REST,Texas,48,Val Verde,465,48465,149.3,0.0,2017.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,60217.0,29.72753,-100.79431,,,,,,,,,0.0,0.0,POINT (-100.79431 29.72753),60,61,61,26.1682725484,12.2218363972,p61,rto10,p61,Wind,,0.0,149.3,15.24200978212539,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,60217+RKSP
248,ETT Presidio NaS Battery,60506_G_BOB,60506,G,BOB,,Batteries,,ERC_WEST,Texas,48,Presidio,377,48377,4.0,0.0,2010.0,9999,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,60506.0,29.566263,-104.35535,60506.0,BOB,4,4,4,Batteries,0.81,0.0,0.0,0.0,POINT (-104.35535 29.566263),60,61,61,26.1682725484,12.2218363972,p61,rto10,p61,Energy Storage,,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0.0,1,1,False,False,False,False,60506+BOB
258,Baytown Energy Center,55327_G_CTG1,55327,G,CTG1COMBINED,4097.0,Combined Cycle,,ERC_REST,Texas,48,Chambers,71,48071,1082.0,8069.9519408502765,2002.0,9999,,,Y,Natural Gas,,,,,SCR,,,,,,,,,0.01062,0.01062,0.01062,0.01062,,,,,,,,,,,,Natural Gas,55327.0,29.7731,-94.9019,,,,,,,,,3.6509190329230177,117.0,POINT (-94.9019 29.7731),65,66,66,15.9340527498,3.27567832348,p66,rto13,p64,Combined Cycle,"(7720.0, 8200.0]",4.0,344.076,110461.18274788794,432.8,0.0,13170.0,3.5999999999999996,33.06274113562432,1,0.0,1,1,False,False,False,False,55327+CTG1COMBINED
259,Central Utility Plant - Texas A&M,58151_G_GTG01,58151,G,GTG01COMBINED,,Combined Cycle,,ERC_REST,Texas,48,Brazos,41,48041,43.4,7780.0,2011.0,9999,,,Y,"Natural Gas, Distillate Fuel Oil",,,,,SCR,,,,,,,,,0.03057,0.03057,0.03057,0.03057,,,,,,,,,,,,Natural Gas,58151.0,30.617778,-96.343333,,,,,,,,,3.6509190329230177,117.0,POINT (-96.343333 30.617778),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,Combined Cycle,"(7720.0, 8200.0]",4.0,27.732599999999998,4430.698088039128,17.36,0.0,13170.0,3.5999999999999996,32.00415007614108,1,0.0,1,1,False,False,False,False,58151+GTG01COMBINED
260,Hays Energy Project,55144_G_U1,55144,G,U1COMBINED,4002.0,Combined Cycle,,ERC_REST,Texas,48,Hays,209,48209,1406.0,7552.5846372688475,2002.0,9999,,,N,Natural Gas,,,,,SCR,2002.0,,,,,,,,0.01233,0.01233,0.01233,0.01233,,,,,,,,,,,,Natural Gas,55144.0,29.7806,-97.9894,,,,,,,,,3.6509190329230177,116.99999999999999,POINT (-97.9894 29.7806),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,Combined Cycle,"(7354.0, 7720.0]",4.0,447.108,143538.28368163627,562.4,0.0,13170.0,3.5999999999999996,31.17387499996682,1,0.0,1,1,False,False,False,False,55144+U1COMBINED
261,Cedar Bayou 4,56806_G_4,56806,G,4COMBINED,,Combined Cycle,,ERC_REST,Texas,48,Chambers,71,48071,502.0,7720.0,2009.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2009.0,,,,,,,,0.01441,0.01441,0.01441,0.01441,,,,,,,,,,,,Natural Gas,56806.0,29.751645,-94.92312,,,,,,,,,3.6509190329230177,116.99999999999999,POINT (-94.92312 29.751645),65,66,66,15.9340527498,3.27567832348,p66,rto13,p64,Combined Cycle,"(7354.0, 7720.0]",4.0,159.636,51249.08848377056,200.8,0.0,13170.0,3.5999999999999996,31.7850949341657,1,0.0,1,1,False,False,False,False,56806+4COMBINED
263,Hal C Weaver Power Plant,50118_G_GEN9,50118,G,GEN9COMBINED,,Combined Cycle,,ERC_REST,Texas,48,Travis,453,48453,1698.1,7064.90371591779,2002.0,9999,,,Y,Natural Gas,,,,,SCR,,,,,,,,,0.02721,0.02721,0.02721,0.02721,,,,,,,,,,,,Natural Gas,50118.0,30.2867,-97.7356,,,,,,,,,3.6509190329230177,117.0,POINT (-97.73560000000001 30.2867),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,Combined Cycle,"(7049.999, 7130.0]",4.0,539.9958,173358.71943085815,679.24,0.0,13170.0,3.5999999999999996,29.39339144221281,1,0.0,1,1,False,False,False,False,50118+GEN9COMBINED
264,Thomas C Ferguson,4937_G_CT-1,4937,G,CT-1COMBINED,90812.0,Combined Cycle,,ERC_REST,Texas,48,Llano,299,48299,549.0,7054.808743169398,2014.0,9999,Other,,N,Natural Gas,,,,DLNB + NH3,SCR,2014.0,,,,,,,,0.00598,0.00598,0.00598,0.00598,,,,,,,,,,,,Natural Gas,4937.0,30.558,-98.3705,,,,,,,,,3.6509190329230177,117.0,POINT (-98.37050000000001 30.558),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,Combined Cycle,"(7049.999, 7130.0]",4.0,174.582,56047.30991551801,219.60000000000002,0.0,13170.0,3.5999999999999996,29.356535514068867,1,0.0,1,1,False,False,False,False,4937+CT-1COMBINED
265,Guadalupe Generating Station,55153_G_CTG1,55153,G,CTG1COMBINED,4028.0,Combined Cycle,,ERC_REST,Texas,48,Guadalupe,187,48187,1496.0,7299.113636363636,2000.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03224,0.03224,0.03224,0.03224,,,,,,,,,,,,Natural Gas,55153.0,29.6244,-98.1419,,,,,,,,,3.6509190329230177,117.00000000000001,POINT (-98.14190000000001 29.6244),63,64,64,17.6037588908,6.78793955885,p64,rto10,p64,Combined Cycle,"(7130.0, 7354.0]",4.0,475.728,152726.36727434414,598.4,0.0,13170.0,3.5999999999999996,30.248472898467938,1,0.0,1,1,False,False,False,False,55153+CTG1COMBINED
267,EG178 Facility,56233_G_CT02,56233,G,CT02COMBINED,,Combined Cycle,,ERC_WEST,Texas,48,Scurry,415,48415,110.0,7590.0,2005.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.02707,0.02707,0.02707,0.02707,,,,,,,,,,,,Natural Gas,56233.0,32.747058,-100.954661,,,,,,,,,3.6509190329230177,116.99999999999999,POINT (-100.954661 32.747058),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,Combined Cycle,"(7589.999, 7652.0]",4.0,34.980000000000004,11229.879946642952,44.0,0.0,13170.0,3.5999999999999996,31.3104754598857,1,0.0,1,1,False,False,False,False,56233+CT02COMBINED
276,Formosa Utility Venture Ltd,10554_G_ST3,10554,G,ST3COMBINED,,Combined Cycle,,ERC_REST,Texas,48,Calhoun,57,48057,485.3,5742.631568102205,2000.0,9999,,,Y,Natural Gas,,,,STM,,,,,,,,,,0.08253,0.08253,0.08253,0.08253,,,,,,,,,,,,Natural Gas,10554.0,28.6917,-96.5417,,,,,,,,,3.6509190329230177,116.99999999999999,POINT (-96.54170000000001 28.6917),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Combined Cycle,"(5499.999, 6487.0]",4.0,154.3254,49544.18852823477,194.12,0.0,13170.0,3.5999999999999996,24.565882891048894,1,0.0,1,1,False,False,False,False,10554+ST3COMBINED
277,Colorado Bend II,60122_G_CT7,60122,G,CT7COMBINED,91195.0,Combined Cycle,,ERC_REST,Texas,48,Wharton,481,48481,1087.8,6250.0,2017.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.00786,0.00786,0.00786,0.00786,,,,,,,,,,,,Natural Gas,60122.0,29.289415,-96.065399,,,,,,,,,3.6509190329230177,117.0,POINT (-96.065399 29.289415),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Combined Cycle,"(5499.999, 6487.0]",4.0,345.9204,111053.30369052912,435.12,0.0,13170.0,3.5999999999999996,26.418243955768858,1,0.0,1,1,False,False,False,False,60122+CT7COMBINED
279,Colorado Bend Energy Center,56350_G_CT1A,56350,G,CT1ACOMBINED,4573.0,Combined Cycle,,ERC_REST,Texas,48,Wharton,481,48481,264.0,8386.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01482,0.01482,0.01482,0.01482,,,,,,,,,,,,Natural Gas,56350.0,29.2878,-96.0683,,,,,,,,,3.6509190329230177,117.0,POINT (-96.06829999999999 29.2878),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Combined Cycle,"(7663.0, 8550.25]",4.0,83.952,26951.711871943084,105.60000000000001,0.0,13170.0,3.5999999999999996,34.216607010092424,1,0.0,1,1,False,False,False,False,56350+CT1ACOMBINED
280,Nueces Bay,3441_G_8,3441,G,8COMBINED,90242.0,Combined Cycle,,ERC_REST,Texas,48,Nueces,355,48355,992.0,7925.260080645161,2010.0,9999,,,N,Natural Gas,,,,DLNB + H2O + NH3,SCR,2009.0,,,,,,,0.06,0.01721,0.01721,0.01721,0.01721,,,,,,,,,,,,Natural Gas,3441.0,27.819412,-97.419203,,,,,,,,,3.6509190329230177,117.0,POINT (-97.419203 27.819412),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Combined Cycle,"(7663.0, 8550.25]",4.0,315.456,101273.09915518008,396.8,0.0,13170.0,3.5999999999999996,32.534482869292425,1,0.0,1,1,False,False,False,False,3441+8COMBINED
282,Sam Rayburn,3631_G_10,3631,G,10COMBINED,,Combined Cycle,,ERC_REST,Texas,48,Victoria,469,48469,682.0,9272.058651026393,2002.5,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,H2O,SCR,,,,,,,,,0.02027,0.02027,0.02027,0.02027,,,,,,,,,,,,Natural Gas,3631.0,28.8947,-97.135,,,,,,,,,3.6509190329230177,116.99999999999999,POINT (-97.13500000000001 28.8947),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Combined Cycle,"(8550.25, 9300.0]",4.0,216.876,69625.2556691863,272.8,0.0,13170.0,3.5999999999999996,37.45153540341078,1,0.0,1,1,False,False,False,False,3631+10COMBINED
283,Magic Valley Generating Station,55123_G_CTG1,55123,G,CTG1COMBINED,3951.0,Combined Cycle,,ERC_REST,Texas,48,Hidalgo,215,48215,2086.0,7339.4093959731545,2000.0,9999,,,N,Natural Gas,,,,,SCR,2000.0,,,,,,,,0.01572,0.01572,0.01572,0.01572,,,,,,,,,,,,Natural Gas,55123.0,26.3403,-98.19,,,,,,,,,3.6509190329230177,117.0,POINT (-98.19 26.3403),64,65,65,51.695295702,9.56289745704,p65,rto10,p65,Combined Cycle,"(6487.0, 7663.0]",4.0,663.348,212959.35971542908,834.4000000000001,0.0,13170.0,3.5999999999999996,30.395589454172416,1,0.0,1,1,False,False,False,False,55123+CTG1COMBINED
299,Pasadena Cogeneration,55047_G_CTG1,55047,G,CTG1COMBINED,3831.0,Combined Cycle,,ERC_REST,Texas,48,Harris,201,48201,1819.0,7096.8251786696,2003.0,9999,,,Y,Natural Gas,,,,,SCR,1998.0,,,,,,,,0.01493,0.01493,0.01493,0.01493,,,,,,,,,,,,Natural Gas,55047.0,29.72475,-95.176479,,,,,,,,,3.6509190329230177,117.0,POINT (-95.176479 29.72475),66,67,67,11.5739826538,1.08612173738,p67,rto10,p67,Combined Cycle,"(6210.5, 7590.0]",4.0,578.442,185701.37839039572,727.6,0.0,13170.0,3.5999999999999996,29.509934118132136,1,0.0,1,1,False,False,False,False,55047+CTG1COMBINED
300,Green Power 2,55470_G_ST805,55470,G,ST805COMBINED,,Combined Cycle,,ERC_REST,Texas,48,Galveston,167,48167,460.9,7590.000000000001,2007.0,9999,,,Y,Natural Gas,,,,DLNB,SCR,2003.0,,,,,,,,0.01042,0.01042,0.01042,0.01042,,,,,,,,,,,,Natural Gas,55470.0,29.378097,-94.932773,,,,,,,,,3.6509190329230177,117.00000000000001,POINT (-94.932773 29.378097),66,67,67,11.5739826538,1.08612173738,p67,rto10,p67,Combined Cycle,"(6210.5, 7590.0]",4.0,146.5662,47053.19697643397,184.36,0.0,13170.0,3.5999999999999996,31.31047545988571,1,0.0,1,1,False,False,False,False,55470+ST805COMBINED
301,Channelview Cogeneration Plant,55187_G_GT1,55187,G,GT1COMBINED,4077.0,Combined Cycle,,ERC_REST,Texas,48,Harris,201,48201,2356.2,5719.864018334606,2002.0,9999,,,Y,Natural Gas,,,,,SCR,,,,,,,,0.001,0.01055,0.01055,0.01055,0.01055,,,,,,,,,,,,Natural Gas,55187.0,29.836952,-95.121744,,,,,,,,,3.6509190329230177,117.0,POINT (-95.12174400000001 29.836952),66,67,67,11.5739826538,1.08612173738,p67,rto10,p67,Combined Cycle,"(5499.999, 6210.5]",4.0,749.2715999999999,240544.028457092,942.48,0.0,13170.0,3.5999999999999996,24.482760410269343,1,0.0,1,1,False,False,False,False,55187+GT1COMBINED
302,Channel Energy Center LLC,55299_G_CTG3,55299,G,CTG3COMBINED,,Combined Cycle,,ERC_REST,Texas,48,Harris,201,48201,337.8,5892.067495559502,2014.0,9999,,,Y,Natural Gas,,,,,SCR,,,,,,,,,0.01223,0.01183,0.01223,0.01183,,,,,,,,,,,,Natural Gas,55299.0,29.7189,-95.2319,,,,,,,,,3.6509190329230177,117.0,POINT (-95.2319 29.7189),66,67,67,11.5739826538,1.08612173738,p67,rto10,p67,Combined Cycle,"(5499.999, 6210.5]",4.0,107.4204,34485.94041796354,135.12,0.0,13170.0,3.5999999999999996,25.111461362805244,1,0.0,1,1,False,False,False,False,55299+CTG3COMBINED
314,Johnson County,54817_G_GT-1,54817,G,GT-1COMBINED,3804.0,Combined Cycle,,ERC_REST,Texas,48,Johnson,251,48251,2455.0,7851.436252545825,2000.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,,SCR,2006.0,,,,,,,,0.03418,0.03418,0.03418,0.03418,,,,,,,,,,,,Natural Gas,54817.0,32.3994,-97.4078,,,,,,,,,3.6509190329230177,117.00000000000001,POINT (-97.40779999999999 32.3994),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,Combined Cycle,"(7679.75, 11461.0]",4.0,780.69,250630.50244553134,982.0,0.0,13170.0,3.5999999999999996,32.26495805020132,1,0.0,1,1,False,False,False,False,54817+GT-1COMBINED
315,Lamar Power Project,55097_G_CTG1,55097,G,CTG1COMBINED,3879.0,Combined Cycle,,ERC_REST,Texas,48,Lamar,277,48277,3536.0,7527.773755656108,2003.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03437,0.03437,0.03437,0.03437,,,,,,,,,,,,Natural Gas,55097.0,33.6308,-95.59,,,,,,,,,3.6509190329230177,117.0,POINT (-95.59 33.6308),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,Combined Cycle,"(7373.0, 7679.75]",4.0,1124.448,360989.5953757225,1414.4,0.0,13170.0,3.5999999999999996,31.08329248006327,1,0.0,1,1,False,False,False,False,55097+CTG1COMBINED
316,Tenaska Gateway Generating Station,55132_G_GTG1,55132,G,GTG1COMBINED,3970.0,Combined Cycle,,ERC_GWAY,Texas,48,Rusk,401,48401,1798.0,7267.434927697442,2002.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB,,,,,,,,,,0.03339,0.03339,0.03339,0.03339,,,,,,,,,,,,Natural Gas,55132.0,32.017826,-94.619743,,,,,,,,,3.6509190329230177,117.0,POINT (-94.619743 32.017826),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,Combined Cycle,"(7177.0, 7373.0]",4.0,571.764,183557.4922187639,719.2,0.0,13170.0,3.5999999999999996,30.1328164980601,1,0.0,1,1,False,False,False,False,55132+GTG1COMBINED
317,Panda Sherman Power Station,58005_G_CTG-1,58005,G,CTG-1COMBINED,90809.0,Combined Cycle,,ERC_REST,Texas,48,Grayson,181,48181,717.0,7189.0,2014.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00685,0.00685,0.00685,0.00685,,,,,,,,,,,,Natural Gas,58005.0,33.582573,-96.617893,,,,,,,,,3.6509190329230177,117.0,POINT (-96.617893 33.582573),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,Combined Cycle,"(7177.0, 7373.0]",4.0,228.006,73198.39928857269,286.8,0.0,13170.0,3.5999999999999996,29.846456927683576,1,0.0,1,1,False,False,False,False,58005+CTG-1COMBINED
318,Bosque County Peaking,55172_G_GT-1,55172,G,GT-1COMBINED,4054.0,Combined Cycle,,ERC_REST,Texas,48,Bosque,35,48035,907.5,7134.149862258952,2001.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2011.0,,,,,,,,0.41406,0.01625,0.41406,0.01625,,,,,,,,,,,,Natural Gas,55172.0,31.8594,-97.3586,,,,,,,,,3.6509190329230177,117.0,POINT (-97.3586 31.8594),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,Combined Cycle,"(6249.999, 7177.0]",4.0,288.585,92646.50955980436,363.0,0.0,13170.0,3.5999999999999996,29.64620351584633,1,0.0,1,1,False,False,False,False,55172+GT-1COMBINED
319,Bosque County Peaking,55172_G_ST-5,55172,G,ST-5COMBINED,,Combined Cycle,,ERC_REST,Texas,48,Bosque,35,48035,2909.0,7117.937091784119,2011.0,9999,,,N,Natural Gas,,,,DLNB,SCR,2011.0,,,,,,,,0.41406,0.01625,0.41406,0.01625,,,,,,,,,,,,Natural Gas,55172.0,31.8594,-97.3586,,,,,,,,,3.6509190329230177,117.00000000000001,POINT (-97.3586 31.8594),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,Combined Cycle,"(6249.999, 7177.0]",4.0,925.062,296979.2796798577,1163.6000000000001,0.0,13170.0,3.5999999999999996,29.58701200354335,1,0.0,1,1,False,False,False,False,55172+ST-5COMBINED
320,Wolf Hollow II,59812_G_CGT4,59812,G,CGT4COMBINED,91202.0,Combined Cycle,,ERC_REST,Texas,48,Hood,221,48221,1069.3,6250.0,2017.0,9999,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.00773,0.00773,0.00773,0.00773,,,,,,,,,,,,Natural Gas,59812.0,32.337679,-97.734612,,,,,,,,,3.6509190329230177,117.0,POINT (-97.734612 32.337679),62,63,63,27.0123565705,13.5558014155,p63,rto10,p63,Combined Cycle,"(6249.999, 7177.0]",4.0,340.0374,109164.64206313917,427.72,0.0,13170.0,3.5999999999999996,26.418243955768858,1,0.0,1,1,False,False,False,False,59812+CGT4COMBINED
