lat,lon,solar_cf,wind_cf
32,-113.75,0.19944562,0.4252127
32,-113.125,0.20102218,0.43400416
32,-112.5,0.2012434,0.44292977
32,-111.875,0.2019564,0.4362116
32,-111.25,0.20237893,0.4198171
32,-110.625,0.20482416,0.40682474
32,-110,0.20617363,0.34492728
32,-109.375,0.20469047,0.2656615
32,-108.75,0.20254102,0.1965611
32,-108.125,0.20245238,0.13974728
32,-107.5,0.2036893,0.07197071
32,-106.875,0.20630755,0.09807104
32,-106.25,0.20915556,0.14735627
32,-105.625,0.20503116,0.1309196
32,-105,0.2052405,0.14912303
32,-104.375,0.20486322,0.17301802
32,-103.75,0.20462881,0.18468474
32,-103.125,0.20495822,0.17950185
32,-102.5,0.2048335,0.1621593
32,-101.875,0.2054063,0.1546431
32,-101.25,0.20897333,0.13351794
32,-100.625,0.21120273,0.16684245
32,-100,0.21183312,0.1857204
32,-99.375,0.21328205,0.21812731
32,-98.75,0.2126107,0.26597622
32,-98.125,0.21204828,0.248566
32,-97.5,0.2112998,0.22910094
32,-96.875,0.21306105,0.20836034
32,-96.25,0.21270311,0.2400196
32,-95.625,0.21162228,0.24694492
32,-95,0.20848429,0.27485204
32,-94.375,0.20465212,0.25192305
32,-93.75,0.20467506,0.28479207
32,-93.125,0.20147842,0.29706407
32,-92.5,0.19943452,0.32548046
32,-91.875,0.1957509,0.34017396
32,-91.25,0.19276266,0.33027893
32,-90.625,0.18963742,0.32357073
32,-90,0.18679133,0.3241148
32,-89.375,0.184639,0.3202014
32,-88.75,0.18220325,0.306917
32,-88.125,0.18021312,0.3148505
32,-87.5,0.17827512,0.29982442
32,-86.875,0.17623465,0.28675768
32,-86.25,0.17365749,0.22343262
32,-85.625,0.1713716,0.15014835
32,-85,0.16801274,0.09822997
32,-84.375,0.16695167,0.0848912
32,-83.75,0.1655996,0.083239004
32,-83.125,0.16423528,0.08297719
32,-82.5,0.16894512,0.1656026
32,-81.875,0.1691922,0.15100302
32,-81.25,0.16572997,0.08753571
32,-80.625,0.16539167,0.07904567
32,-80,0.16430666,0.06718072
32,-79.375,0.16393943,0.06518071
32,-78.75,0.16480535,0.0614171
32,-78.125,0.16510816,0.06300493
32,-77.5,0.16531122,0.06606515
32,-76.875,0.1645959,0.06903877
32,-76.25,0.16449809,0.06919355
32,-75.625,0.16561909,0.08681284
32,-75,0.16841647,0.16195245
32,-74.375,0.16933084,0.20700051
32,-73.75,0.16828078,0.18322238
32,-73.125,0.16820821,0.18459581
32,-72.5,0.1656963,0.13184367
32,-71.875,0.16453174,0.114977114
32,-71.25,0.17045547,0.29668736
32,-70.625,0.16798012,0.3420382
32,-70,0.16393334,0.36071405
32,-69.375,0.15885223,0.37657735
32,-68.75,0.15578349,0.38813788
32,-68.125,0.1546078,0.39390668
32,-67.5,0.15404387,0.3966624
32.5,-125,0.12923643,0.3910026
32.5,-124.375,0.13090388,0.38640985
32.5,-123.75,0.13201904,0.38522455
32.5,-123.125,0.13295595,0.3837003
32.5,-122.5,0.13372603,0.38071877
32.5,-121.875,0.13507982,0.37920016
32.5,-121.25,0.13517235,0.38077182
32.5,-120.625,0.13595185,0.3779571
32.5,-120,0.13729154,0.37493494
32.5,-119.375,0.13740407,0.3715066
32.5,-118.75,0.13620362,0.3666
32.5,-118.125,0.1356183,0.3602513
32.5,-117.5,0.13490582,0.35631368
32.5,-116.875,0.13447258,0.3524228
32.5,-116.25,0.13419646,0.35031563
32.5,-115.625,0.13358115,0.34873685
32.5,-115,0.19273624,0.42298946
32.5,-114.375,0.19630852,0.41151014
32.5,-113.75,0.19840762,0.42446157
32.5,-113.125,0.20010255,0.43725473
32.5,-112.5,0.20147741,0.44535452
32.5,-111.875,0.20182145,0.45342255
32.5,-111.25,0.20314142,0.44583878
32.5,-110.625,0.20346211,0.4291289
32.5,-110,0.20466968,0.41217098
32.5,-109.375,0.2060082,0.32001665
32.5,-108.75,0.20201021,0.23991984
32.5,-108.125,0.20082897,0.1393769
32.5,-107.5,0.19853173,0.07955005
32.5,-106.875,0.20240472,0.08440873
32.5,-106.25,0.20630401,0.17164738
32.5,-105.625,0.20531577,0.1780219
32.5,-105,0.20144168,0.110898666
32.5,-104.375,0.20335758,0.14895079
32.5,-103.75,0.20291997,0.16363518
32.5,-103.125,0.2029208,0.17384091
32.5,-102.5,0.20344502,0.16833141
32.5,-101.875,0.2029388,0.14642407
32.5,-101.25,0.2027864,0.14240262
32.5,-100.625,0.20711349,0.12307587
32.5,-100,0.21007058,0.13633892
32.5,-99.375,0.21058789,0.15153193
32.5,-98.75,0.21126978,0.20982993
32.5,-98.125,0.21273558,0.2515733
32.5,-97.5,0.21212749,0.24984644
32.5,-96.875,0.21045391,0.2146831
32.5,-96.25,0.21163811,0.16789459
32.5,-95.625,0.21185465,0.21337622
32.5,-95,0.21116652,0.2737303
32.5,-94.375,0.2076491,0.27245635
32.5,-93.75,0.20539175,0.2673843
32.5,-93.125,0.20472908,0.30922094
32.5,-92.5,0.20071754,0.30081794
32.5,-91.875,0.19831206,0.31882155
32.5,-91.25,0.19500025,0.32823882
32.5,-90.625,0.19298173,0.34351516
32.5,-90,0.19027622,0.35245922
32.5,-89.375,0.18695213,0.34445187
32.5,-88.75,0.18393728,0.32855663
32.5,-88.125,0.1810764,0.30769685
32.5,-87.5,0.17887819,0.29684988
32.5,-86.875,0.17707177,0.30706638
32.5,-86.25,0.17591205,0.2978169
32.5,-85.625,0.17510968,0.27797323
32.5,-85,0.17324777,0.19575211
32.5,-84.375,0.16818249,0.100692704
32.5,-83.75,0.16831504,0.097849205
32.5,-83.125,0.16446161,0.08205957
32.5,-82.5,0.16466647,0.089364186
32.5,-81.875,0.16999441,0.20214906
32.5,-81.25,0.16948983,0.21552882
32.5,-80.625,0.16946667,0.17648357
32.5,-80,0.16724706,0.1146937
32.5,-79.375,0.16406845,0.07168821
32.5,-78.75,0.16373508,0.070625186
32.5,-78.125,0.1663567,0.074072875
32.5,-77.5,0.16531679,0.07027599
32.5,-76.875,0.16700754,0.08482425
32.5,-76.25,0.16884033,0.11655553
32.5,-75.625,0.16419892,0.080694884
32.5,-75,0.16235095,0.073446065
32.5,-74.375,0.163567,0.0987623
32.5,-73.75,0.1664634,0.13542157
32.5,-73.125,0.16563386,0.13339356
32.5,-72.5,0.1674936,0.20610166
32.5,-71.875,0.16772161,0.19198506
32.5,-71.25,0.16126017,0.09992751
32.5,-70.625,0.16895615,0.2555833
32.5,-70,0.16869596,0.31415844
32.5,-69.375,0.1660477,0.33393267
32.5,-68.75,0.16222763,0.36675772
32.5,-68.125,0.15827821,0.38744348
32.5,-67.5,0.15408315,0.4001515
33,-125,0.12733877,0.40739205
33,-124.375,0.1291793,0.406171
33,-123.75,0.13060275,0.4021701
33,-123.125,0.13076775,0.39882728
33,-122.5,0.1320662,0.39535415
33,-121.875,0.13303196,0.39470825
33,-121.25,0.1342551,0.3942541
33,-120.625,0.13475847,0.3938721
33,-120,0.135794,0.39227802
33,-119.375,0.1360637,0.3898246
33,-118.75,0.13666376,0.38491836
33,-118.125,0.1355749,0.38106865
33,-117.5,0.13478021,0.37578636
33,-116.875,0.13399035,0.37183818
33,-116.25,0.13307618,0.367972
33,-115.625,0.13258272,0.3631232
33,-115,0.1325967,0.36248365
33,-114.375,0.19107562,0.41908664
33,-113.75,0.19412427,0.42941207
33,-113.125,0.19648784,0.4370961
33,-112.5,0.19856435,0.44545457
33,-111.875,0.20065121,0.4524698
33,-111.25,0.20179008,0.45889252
33,-110.625,0.2036249,0.45130584
33,-110,0.20409,0.43569028
33,-109.375,0.20518702,0.40660927
33,-108.75,0.20647657,0.31264985
33,-108.125,0.20048803,0.21253268
33,-107.5,0.20255888,0.10471709
33,-106.875,0.19888225,0.06667091
33,-106.25,0.20359471,0.0943687
33,-105.625,0.20623487,0.22296229
33,-105,0.20199326,0.18022522
33,-104.375,0.20313254,0.16307075
33,-103.75,0.20170024,0.16106126
33,-103.125,0.19975497,0.17066143
33,-102.5,0.19870226,0.16156447
33,-101.875,0.2005032,0.14641267
33,-101.25,0.20025785,0.12442769
33,-100.625,0.2023088,0.13692327
33,-100,0.20546605,0.12695813
33,-99.375,0.20802242,0.11272877
33,-98.75,0.2083033,0.11455273
33,-98.125,0.21027406,0.1474216
33,-97.5,0.20721246,0.16069351
33,-96.875,0.21365893,0.22008504
33,-96.25,0.20922777,0.19777782
33,-95.625,0.2115245,0.14023446
33,-95,0.21076547,0.1971255
33,-94.375,0.2110177,0.30088624
33,-93.75,0.20701191,0.25060207
33,-93.125,0.20685282,0.2831524
33,-92.5,0.20517379,0.30424598
33,-91.875,0.20153736,0.30634275
33,-91.25,0.1987743,0.3207624
33,-90.625,0.19493897,0.3219008
33,-90,0.19261952,0.33595222
33,-89.375,0.19031304,0.3408433
33,-88.75,0.18678649,0.33496317
33,-88.125,0.18330221,0.32450202
33,-87.5,0.1801746,0.30929306
33,-86.875,0.17781053,0.29895517
33,-86.25,0.17630067,0.313993
33,-85.625,0.17516714,0.30801353
33,-85,0.17457837,0.29253313
33,-84.375,0.17331763,0.22600138
33,-83.75,0.1692541,0.12008321
33,-83.125,0.16722482,0.09510227
33,-82.5,0.16415912,0.087219715
33,-81.875,0.16378239,0.07714054
33,-81.25,0.1660918,0.12494482
33,-80.625,0.169451,0.22975461
33,-80,0.16934364,0.23267762
33,-79.375,0.1660263,0.124359086
33,-78.75,0.16291091,0.07453405
33,-78.125,0.16412579,0.08661892
33,-77.5,0.16428405,0.07892272
33,-76.875,0.16280967,0.06627046
33,-76.25,0.16318199,0.074794024
33,-75.625,0.16303208,0.07785127
33,-75,0.16157144,0.07197247
33,-74.375,0.16020505,0.072260246
33,-73.75,0.15930432,0.07885841
33,-73.125,0.16013128,0.08371408
33,-72.5,0.16154706,0.0891864
33,-71.875,0.16613863,0.16399948
33,-71.25,0.16706638,0.20254904
33,-70.625,0.16461533,0.13606854
33,-70,0.16283877,0.13405444
33,-69.375,0.16211732,0.13156429
33,-68.75,0.16348621,0.20325221
33,-68.125,0.1637328,0.32957238
33,-67.5,0.16079344,0.3805925
33.5,-125,0.13075031,0.3994564
33.5,-124.375,0.12829478,0.41012168
33.5,-123.75,0.12868337,0.41601986
33.5,-123.125,0.12946545,0.41647747
33.5,-122.5,0.12922308,0.41221565
33.5,-121.875,0.13016993,0.41005784
33.5,-121.25,0.13127764,0.41157377
33.5,-120.625,0.13254099,0.4134489
33.5,-120,0.13361995,0.40957493
33.5,-119.375,0.13459855,0.4061666
33.5,-118.75,0.13491696,0.4065349
33.5,-118.125,0.13522658,0.4024149
33.5,-117.5,0.13507117,0.3994483
33.5,-116.875,0.13454041,0.39583126
33.5,-116.25,0.13381536,0.3924307
33.5,-115.625,0.13256389,0.38983896
33.5,-115,0.131991,0.38164723
33.5,-114.375,0.13071303,0.37931803
33.5,-113.75,0.19034836,0.43517774
33.5,-113.125,0.19314677,0.44553822
33.5,-112.5,0.19544126,0.44921824
33.5,-111.875,0.19699337,0.45089722
33.5,-111.25,0.19824252,0.45142907
33.5,-110.625,0.20012006,0.4562317
33.5,-110,0.2026798,0.4534725
33.5,-109.375,0.20461072,0.44603506
33.5,-108.75,0.20688297,0.41090098
33.5,-108.125,0.20335408,0.259779
33.5,-107.5,0.19875626,0.14373598
33.5,-106.875,0.20170976,0.0787559
33.5,-106.25,0.19918449,0.058975317
33.5,-105.625,0.20077294,0.052539043
33.5,-105,0.20580505,0.10608317
33.5,-104.375,0.20432761,0.12982553
33.5,-103.75,0.2039311,0.18530306
33.5,-103.125,0.20133717,0.16160367
33.5,-102.5,0.20124651,0.15976386
33.5,-101.875,0.19923773,0.17087437
33.5,-101.25,0.19851305,0.13510722
33.5,-100.625,0.19937298,0.11612393
33.5,-100,0.20226933,0.11132807
33.5,-99.375,0.20472416,0.11325625
33.5,-98.75,0.20803736,0.12002247
33.5,-98.125,0.21039785,0.117265314
33.5,-97.5,0.20820266,0.11517434
33.5,-96.875,0.21372588,0.1988924
33.5,-96.25,0.21258566,0.2469451
33.5,-95.625,0.21120118,0.19673389
33.5,-95,0.21155336,0.1428799
33.5,-94.375,0.21150692,0.20107614
33.5,-93.75,0.21014088,0.28178626
33.5,-93.125,0.20743316,0.24753128
33.5,-92.5,0.20800237,0.29456127
33.5,-91.875,0.20573026,0.31468278
33.5,-91.25,0.20227508,0.3138386
33.5,-90.625,0.19997597,0.32603127
33.5,-90,0.1961203,0.3301196
33.5,-89.375,0.1925184,0.33453262
33.5,-88.75,0.18985239,0.330608
33.5,-88.125,0.18632574,0.3299225
33.5,-87.5,0.18257852,0.32565293
33.5,-86.875,0.17971133,0.31759977
33.5,-86.25,0.17766915,0.31014225
33.5,-85.625,0.17621998,0.30475762
33.5,-85,0.17476158,0.3135057
33.5,-84.375,0.17322002,0.28002274
33.5,-83.75,0.17199923,0.24624224
33.5,-83.125,0.1708035,0.18111764
33.5,-82.5,0.16758825,0.110795744
33.5,-81.875,0.16357309,0.08335469
33.5,-81.25,0.16309655,0.08171493
33.5,-80.625,0.16495647,0.1149155
33.5,-80,0.1695313,0.21893412
33.5,-79.375,0.16924101,0.23895465
33.5,-78.75,0.16516551,0.13028526
33.5,-78.125,0.16381682,0.09355463
33.5,-77.5,0.16672146,0.14115736
33.5,-76.875,0.16143973,0.07605824
33.5,-76.25,0.1609973,0.06629878
33.5,-75.625,0.16154276,0.07429853
33.5,-75,0.162408,0.07653462
33.5,-74.375,0.16131926,0.07459873
33.5,-73.75,0.16040577,0.077503875
33.5,-73.125,0.1630568,0.118991435
33.5,-72.5,0.15959826,0.08789046
33.5,-71.875,0.15697628,0.07248847
33.5,-71.25,0.16188037,0.111769795
33.5,-70.625,0.16487864,0.15294747
33.5,-70,0.16576841,0.17825083
33.5,-69.375,0.16321452,0.16587214
33.5,-68.75,0.16141178,0.15325043
33.5,-68.125,0.16023588,0.15111136
33.5,-67.5,0.16272335,0.2859313
34,-125,0.1348195,0.35125595
34,-124.375,0.13244207,0.38724464
34,-123.75,0.13125142,0.40660104
34,-123.125,0.1300598,0.41662034
34,-122.5,0.1289201,0.42373282
34,-121.875,0.12855177,0.42260215
34,-121.25,0.12897427,0.42081416
34,-120.625,0.1294357,0.42187092
34,-120,0.13044035,0.42178935
34,-119.375,0.13167249,0.42077845
34,-118.75,0.13255244,0.42031428
34,-118.125,0.13392083,0.41879967
34,-117.5,0.13422877,0.4175272
34,-116.875,0.13381673,0.41721663
34,-116.25,0.13367307,0.41280475
34,-115.625,0.13289937,0.41096655
34,-115,0.1320485,0.4100494
34,-114.375,0.13161704,0.40404782
34,-113.75,0.13025428,0.4011094
34,-113.125,0.18921857,0.4465029
34,-112.5,0.19152316,0.455024
34,-111.875,0.19458663,0.4561645
34,-111.25,0.19602332,0.45327595
34,-110.625,0.19714363,0.45196486
34,-110,0.19776046,0.4561641
34,-109.375,0.20119786,0.45134586
34,-108.75,0.20460045,0.42397794
34,-108.125,0.20515428,0.30767283
34,-107.5,0.2030591,0.15166445
34,-106.875,0.20034356,0.109975055
34,-106.25,0.20197459,0.07896752
34,-105.625,0.20179662,0.072974786
34,-105,0.20418073,0.07277766
34,-104.375,0.20776889,0.12471766
34,-103.75,0.20603278,0.12593728
34,-103.125,0.20310871,0.16144355
34,-102.5,0.19935726,0.14834784
34,-101.875,0.19962382,0.14206892
34,-101.25,0.20034271,0.1454599
34,-100.625,0.20068161,0.14674208
34,-100,0.20167933,0.11346822
34,-99.375,0.1996609,0.074787535
34,-98.75,0.20455913,0.11214608
34,-98.125,0.20882374,0.13871096
34,-97.5,0.21288106,0.16171941
34,-96.875,0.21479596,0.18278326
34,-96.25,0.21540442,0.22269838
34,-95.625,0.21350376,0.26281214
34,-95,0.21177304,0.21666518
34,-94.375,0.21291561,0.19786204
34,-93.75,0.21363513,0.2768026
34,-93.125,0.2108972,0.31202608
34,-92.5,0.20846157,0.27735567
34,-91.875,0.20867096,0.30411217
34,-91.25,0.20608953,0.3160976
34,-90.625,0.20262484,0.31714463
34,-90,0.20021704,0.33295617
34,-89.375,0.19671543,0.34556377
34,-88.75,0.19281912,0.33764622
34,-88.125,0.18982407,0.3271634
34,-87.5,0.18664423,0.3264451
34,-86.875,0.18257153,0.32094815
34,-86.25,0.17945237,0.31988811
34,-85.625,0.17726168,0.3184009
34,-85,0.1758089,0.31563583
34,-84.375,0.17377993,0.27230382
34,-83.75,0.16853814,0.15612191
34,-83.125,0.16618566,0.12854894
34,-82.5,0.16475995,0.1138011
34,-81.875,0.16391578,0.094301015
34,-81.25,0.1634869,0.08638534
34,-80.625,0.16202697,0.088370405
34,-80,0.16692756,0.15360184
34,-79.375,0.16932903,0.2309122
34,-78.75,0.1681643,0.23785372
34,-78.125,0.16593154,0.1722916
34,-77.5,0.16522957,0.12711799
34,-76.875,0.16746587,0.1718255
34,-76.25,0.16182795,0.08283123
34,-75.625,0.16190317,0.0777158
34,-75,0.16139705,0.083097056
34,-74.375,0.16210249,0.08206655
34,-73.75,0.16141309,0.077181146
34,-73.125,0.16043547,0.07757628
34,-72.5,0.1632813,0.11099611
34,-71.875,0.1600975,0.08247049
34,-71.25,0.15778424,0.0661343
34,-70.625,0.15835312,0.069731966
34,-70,0.15997486,0.08115288
34,-69.375,0.16318221,0.12206833
34,-68.75,0.16403711,0.18730947
34,-68.125,0.1619251,0.21873501
34,-67.5,0.15989067,0.21301457
34.5,-125,0.13331984,0.22923355
34.5,-124.375,0.13085732,0.17846242
34.5,-123.75,0.13404742,0.3395858
34.5,-123.125,0.13355882,0.395071
34.5,-122.5,0.13213623,0.41383865
34.5,-121.875,0.13048285,0.42718315
34.5,-121.25,0.12850769,0.4289716
34.5,-120.625,0.12734774,0.43024695
34.5,-120,0.1276462,0.43402264
34.5,-119.375,0.12919368,0.4313855
34.5,-118.75,0.12999877,0.42964146
34.5,-118.125,0.13113973,0.43068665
34.5,-117.5,0.13238041,0.4276592
34.5,-116.875,0.13221112,0.4136469
34.5,-116.25,0.13150853,0.4276282
34.5,-115.625,0.13196185,0.4261868
34.5,-115,0.13143733,0.4143448
34.5,-114.375,0.13103938,0.42807806
34.5,-113.75,0.13090329,0.4243203
34.5,-113.125,0.12904374,0.41755947
34.5,-112.5,0.18653359,0.4553033
34.5,-111.875,0.18938145,0.45957857
34.5,-111.25,0.19354591,0.45804965
34.5,-110.625,0.19510715,0.44957474
34.5,-110,0.19552521,0.44343013
34.5,-109.375,0.19653395,0.44416863
34.5,-108.75,0.2003336,0.4182272
34.5,-108.125,0.20206036,0.3231152
34.5,-107.5,0.20340401,0.17460854
34.5,-106.875,0.19794855,0.08155813
34.5,-106.25,0.20434876,0.12534241
34.5,-105.625,0.20471899,0.1359629
34.5,-105,0.20616575,0.119871594
34.5,-104.375,0.20774922,0.16122481
34.5,-103.75,0.20701513,0.18641336
34.5,-103.125,0.20430705,0.14073828
34.5,-102.5,0.20311347,0.19087012
34.5,-101.875,0.200002,0.16554452
34.5,-101.25,0.19926089,0.16052282
34.5,-100.625,0.20134608,0.17330036
34.5,-100,0.20204678,0.14433467
34.5,-99.375,0.2057668,0.12671341
34.5,-98.75,0.20020373,0.10990503
34.5,-98.125,0.209822,0.17451464
34.5,-97.5,0.21021087,0.175522
34.5,-96.875,0.21234465,0.20329145
34.5,-96.25,0.21302387,0.21158291
34.5,-95.625,0.21295917,0.24810144
34.5,-95,0.21145976,0.27071437
34.5,-94.375,0.21088389,0.17591646
34.5,-93.75,0.2143261,0.22097595
34.5,-93.125,0.21516697,0.31169268
34.5,-92.5,0.21168831,0.32792076
34.5,-91.875,0.2096139,0.29682875
34.5,-91.25,0.20845534,0.30849513
34.5,-90.625,0.20609757,0.32901365
34.5,-90,0.20360723,0.33250415
34.5,-89.375,0.20027824,0.34428644
34.5,-88.75,0.19609196,0.33511662
34.5,-88.125,0.19260266,0.3151535
34.5,-87.5,0.19040088,0.31643143
34.5,-86.875,0.18752652,0.32673004
34.5,-86.25,0.1835278,0.3308479
34.5,-85.625,0.17968632,0.33260533
34.5,-85,0.17732419,0.33054483
34.5,-84.375,0.17506549,0.33104092
34.5,-83.75,0.17331429,0.2966058
34.5,-83.125,0.16859147,0.16729666
34.5,-82.5,0.1631565,0.107522935
34.5,-81.875,0.16324894,0.099717565
34.5,-81.25,0.16416903,0.09802167
34.5,-80.625,0.16417173,0.09150059
34.5,-80,0.16422465,0.11312797
34.5,-79.375,0.16809191,0.21050687
34.5,-78.75,0.16780353,0.24650088
34.5,-78.125,0.1668062,0.2589614
34.5,-77.5,0.1660883,0.2297665
34.5,-76.875,0.1639824,0.13610542
34.5,-76.25,0.16620386,0.14589484
34.5,-75.625,0.16200942,0.09338043
34.5,-75,0.16585961,0.12454486
34.5,-74.375,0.16483374,0.121731445
34.5,-73.75,0.16291854,0.09921195
34.5,-73.125,0.16015041,0.07429205
34.5,-72.5,0.15991335,0.070320636
34.5,-71.875,0.15904194,0.076090366
34.5,-71.25,0.15914859,0.070822015
34.5,-70.625,0.15833195,0.06202796
34.5,-70,0.15994671,0.07631864
34.5,-69.375,0.15917084,0.07653905
34.5,-68.75,0.15784355,0.069476835
34.5,-68.125,0.15832064,0.09536063
34.5,-67.5,0.16082896,0.17013492
35,-125,0.13405468,0.22048041
35,-124.375,0.13139842,0.16461137
35,-123.75,0.12716654,0.108621396
35,-123.125,0.13439243,0.26591673
35,-122.5,0.13580142,0.34989327
35,-121.875,0.1350365,0.40007105
35,-121.25,0.13243207,0.42611715
35,-120.625,0.12983927,0.4173583
35,-120,0.12797438,0.42061996
35,-119.375,0.12721038,0.42303112
35,-118.75,0.12798604,0.422483
35,-118.125,0.12847294,0.4228801
35,-117.5,0.12968934,0.42136717
35,-116.875,0.1310828,0.41966635
35,-116.25,0.13092026,0.42330918
35,-115.625,0.13100952,0.422294
35,-115,0.13078816,0.42220348
35,-114.375,0.12985012,0.42370683
35,-113.75,0.12933417,0.42467025
35,-113.125,0.1295646,0.4243764
35,-112.5,0.128414,0.41936895
35,-111.875,0.18355305,0.46232432
35,-111.25,0.1868114,0.4622965
35,-110.625,0.1902045,0.45492828
35,-110,0.19327016,0.43967935
35,-109.375,0.19450857,0.4334943
35,-108.75,0.19624673,0.43789282
35,-108.125,0.19936673,0.35441986
35,-107.5,0.19935834,0.17609248
35,-106.875,0.19925228,0.11533027
35,-106.25,0.20049302,0.080102734
35,-105.625,0.20148174,0.10998362
35,-105,0.2062964,0.20020814
35,-104.375,0.20833981,0.23623398
35,-103.75,0.20763732,0.24193603
35,-103.125,0.20390062,0.14692357
35,-102.5,0.20693222,0.14875524
35,-101.875,0.20602523,0.2333402
35,-101.25,0.20184015,0.1806444
35,-100.625,0.20292288,0.19495077
35,-100,0.20404097,0.21216476
35,-99.375,0.20651907,0.18170938
35,-98.75,0.19981933,0.12735796
35,-98.125,0.21041274,0.21616422
35,-97.5,0.21030736,0.19563667
35,-96.875,0.209514,0.17246975
35,-96.25,0.20985231,0.18876772
35,-95.625,0.2112412,0.21551767
35,-95,0.21246149,0.2533672
35,-94.375,0.21028382,0.27616712
35,-93.75,0.20805576,0.16314623
35,-93.125,0.21139765,0.19354758
35,-92.5,0.21366161,0.30069497
35,-91.875,0.21103448,0.3232452
35,-91.25,0.20871918,0.30840886
35,-90.625,0.20737581,0.32185173
35,-90,0.2047975,0.33993584
35,-89.375,0.20253031,0.3548057
35,-88.75,0.19922158,0.35361597
35,-88.125,0.1954741,0.33825204
35,-87.5,0.19268651,0.3260709
35,-86.875,0.19057138,0.3261648
35,-86.25,0.1881963,0.3381848
35,-85.625,0.18485695,0.34797627
35,-85,0.18125078,0.35127988
35,-84.375,0.17858662,0.35388777
35,-83.75,0.17536974,0.35075766
35,-83.125,0.17303704,0.33225188
35,-82.5,0.17176321,0.2725562
35,-81.875,0.168683,0.15272962
35,-81.25,0.16705364,0.11670162
35,-80.625,0.16436885,0.09814676
35,-80,0.16362001,0.09496949
35,-79.375,0.16731785,0.15199776
35,-78.75,0.1672212,0.21787071
35,-78.125,0.16719243,0.2667323
35,-77.5,0.16653915,0.28299072
35,-76.875,0.16580051,0.26306143
35,-76.25,0.16438435,0.18319684
35,-75.625,0.16081782,0.11187466
35,-75,0.16116877,0.10117346
35,-74.375,0.1649744,0.13896385
35,-73.75,0.1635381,0.13505307
35,-73.125,0.16175617,0.11721323
35,-72.5,0.15825409,0.07699078
35,-71.875,0.15982953,0.071951404
35,-71.25,0.15785226,0.07550315
35,-70.625,0.1580272,0.065317534
35,-70,0.15880594,0.06546032
35,-69.375,0.16265902,0.08991995
35,-68.75,0.16323476,0.10642205
35,-68.125,0.16265093,0.1089193
35,-67.5,0.15939155,0.095094696
35.5,-125,0.13315031,0.10121908
35.5,-124.375,0.13509911,0.16814497
35.5,-123.75,0.1349777,0.22018869
35.5,-123.125,0.13405187,0.2110659
35.5,-122.5,0.13400324,0.19124453
35.5,-121.875,0.13425617,0.18667397
35.5,-121.25,0.1368366,0.3022685
35.5,-120.625,0.13606137,0.41078234
35.5,-120,0.13324328,0.4179691
35.5,-119.375,0.13002282,0.42708814
35.5,-118.75,0.12876675,0.42906582
35.5,-118.125,0.128435,0.42721495
35.5,-117.5,0.1282493,0.4283451
35.5,-116.875,0.1287525,0.42625716
35.5,-116.25,0.12924433,0.42558977
35.5,-115.625,0.12928396,0.43017644
35.5,-115,0.12953268,0.42855123
35.5,-114.375,0.12962884,0.42963976
35.5,-113.75,0.12862161,0.43136922
35.5,-113.125,0.1283194,0.4329062
35.5,-112.5,0.12779956,0.4350309
35.5,-111.875,0.12678452,0.43512875
35.5,-111.25,0.18223938,0.46752882
35.5,-110.625,0.18445519,0.46076182
35.5,-110,0.1875278,0.44512787
35.5,-109.375,0.19062343,0.42174345
35.5,-108.75,0.19165817,0.4151622
35.5,-108.125,0.19496144,0.40611336
35.5,-107.5,0.19766486,0.23052968
35.5,-106.875,0.1956098,0.13319758
35.5,-106.25,0.19489764,0.118740246
35.5,-105.625,0.19284347,0.09236363
35.5,-105,0.1961881,0.08265431
35.5,-104.375,0.2059427,0.17726815
35.5,-103.75,0.20824632,0.18961097
35.5,-103.125,0.2057033,0.19753975
35.5,-102.5,0.2026779,0.13558011
35.5,-101.875,0.20539711,0.16567986
35.5,-101.25,0.20398432,0.20430298
35.5,-100.625,0.20116964,0.16421607
35.5,-100,0.20266579,0.16681446
35.5,-99.375,0.20471573,0.20212865
35.5,-98.75,0.20705886,0.22445652
35.5,-98.125,0.20754941,0.19052505
35.5,-97.5,0.20773742,0.20862125
35.5,-96.875,0.20768109,0.16412824
35.5,-96.25,0.20889516,0.19942725
35.5,-95.625,0.20874573,0.20245275
35.5,-95,0.2093365,0.22402729
35.5,-94.375,0.21007773,0.23360924
35.5,-93.75,0.21005896,0.25416416
35.5,-93.125,0.20868833,0.20683005
35.5,-92.5,0.20993854,0.15927874
35.5,-91.875,0.21207957,0.26287937
35.5,-91.25,0.21004115,0.28587142
35.5,-90.625,0.20744002,0.30223975
35.5,-90,0.20409618,0.29558817
35.5,-89.375,0.20225826,0.31802213
35.5,-88.75,0.20042332,0.34276417
35.5,-88.125,0.19781628,0.34687254
35.5,-87.5,0.1953425,0.35912505
35.5,-86.875,0.19269013,0.36126998
35.5,-86.25,0.19047567,0.3535868
35.5,-85.625,0.1883791,0.35674208
35.5,-85,0.18492714,0.36459404
35.5,-84.375,0.1816546,0.36651084
35.5,-83.75,0.17919527,0.36241767
35.5,-83.125,0.17636436,0.35467362
35.5,-82.5,0.17308338,0.34545818
35.5,-81.875,0.17082913,0.317973
35.5,-81.25,0.1683773,0.20728098
35.5,-80.625,0.1685351,0.17025703
35.5,-80,0.16474886,0.10709386
35.5,-79.375,0.16381522,0.08964009
35.5,-78.75,0.16472988,0.11885636
35.5,-78.125,0.16446799,0.14782374
