year,hour,state,load_total
2020,4304,TX,53967.938
2020,4305,TX,58604.813
2020,4306,TX,63571.855
2020,4307,TX,67999.742
2020,4308,TX,71497.203
2020,4309,TX,74102.664
2020,4310,TX,75750.117
2020,4311,TX,76878.148
2020,4312,TX,76894.719
2020,4313,TX,76038.328
2020,4314,TX,74310.695
2020,4315,TX,71777.406
2020,4316,TX,69220.531
2020,4317,TX,67505.758
2020,4318,TX,62957.586
2020,4319,TX,57697.93
2020,4320,TX,53217.934
2020,4321,TX,50054.184
2020,4322,TX,47837.898
2020,4323,TX,46402.941
2020,4324,TX,45846.309
2020,4325,TX,46571.02
2020,4326,TX,47824.313
2020,4327,TX,49497.648
2020,4328,TX,53091.531
2020,4329,TX,57347.926
2020,4330,TX,61716.23
2020,4331,TX,65440.551
2020,4332,TX,68264.375
2020,4333,TX,70863.344
2020,4334,TX,72602.719
2020,4335,TX,73511.477
2020,4336,TX,73637.984
2020,4337,TX,72578.656
2020,4338,TX,70452.633
2020,4339,TX,67825.273
2020,4340,TX,65398.602
2020,4341,TX,63750.633
2020,4342,TX,60061.941
2020,4343,TX,55951.488
2020,4344,TX,51978.699
2020,4345,TX,48900.57
2020,4346,TX,46515.438
2020,4347,TX,44713.281
2020,4348,TX,43734.004
2020,4349,TX,43683.633
2020,4350,TX,43708.797
2020,4351,TX,44712.543
2020,4352,TX,48128.672
2020,4353,TX,52244.664
2020,4354,TX,56255.488
2020,4355,TX,59513.793
2020,4356,TX,61933.387
2020,4357,TX,63200.535
2020,4358,TX,63845.969
2020,4359,TX,64200.867
2020,4360,TX,64558.125
2020,4361,TX,64712.398
2020,4362,TX,63740.605
2020,4363,TX,61555.211
2020,4364,TX,59806.047
2020,4365,TX,58570.09
2020,4366,TX,55302.395
2020,4367,TX,51720.375
2020,4368,TX,48082.629
2020,4369,TX,45305.809
2020,4370,TX,43117.777
2020,4371,TX,41552.414
2020,4372,TX,40530.875
2020,4373,TX,40275.195
2020,4374,TX,40094.184
2020,4375,TX,40806.867
2020,4376,TX,43840.082
2020,4377,TX,47076.852
2020,4378,TX,50296.66
2020,4379,TX,53358.137
2020,4380,TX,56031.582
2020,4381,TX,58163.324
2020,4382,TX,59664.188
2020,4383,TX,60449.758
2020,4384,TX,60315.957
2020,4385,TX,59845.836
2020,4386,TX,58765.145
2020,4387,TX,57388.488
2020,4388,TX,56447.172
2020,4389,TX,56169.063
2020,4390,TX,53312.758
2020,4391,TX,49462.863
2020,4392,TX,46006.457
2020,4393,TX,43580.957
2020,4394,TX,42157.594
2020,4395,TX,41439.781
2020,4396,TX,41777.824
2020,4397,TX,43414.371
2020,4398,TX,45558.492
2020,4399,TX,47184.828
2020,4400,TX,50037.254
2020,4401,TX,53795.828
2020,4402,TX,57770.23
2020,4403,TX,61561.449
2020,4404,TX,64662.551
2020,4405,TX,67569.367
2020,4406,TX,69267.984
2020,4407,TX,70270.195
2020,4408,TX,70336.813
2020,4409,TX,69205.547
2020,4410,TX,67229.5
2020,4411,TX,64789.781
2020,4412,TX,63094.535
2020,4413,TX,61912.406
2020,4414,TX,58016.348
2020,4415,TX,53347.801
2020,4416,TX,49371.352
2020,4417,TX,46537.621
2020,4418,TX,44599.367
2020,4419,TX,43467.199
2020,4420,TX,43258.289
2020,4421,TX,44414.66
2020,4422,TX,46129.633
2020,4423,TX,47510.27
2020,4424,TX,50501.801
2020,4425,TX,54385.184
2020,4426,TX,58580.711
2020,4427,TX,62324.309
2020,4428,TX,65476.41
2020,4429,TX,68412.336
2020,4430,TX,70459.367
2020,4431,TX,71570.445
2020,4432,TX,71767.328
2020,4433,TX,70651.078
2020,4434,TX,68597.477
2020,4435,TX,65836.555
2020,4436,TX,63341.652
2020,4437,TX,61555.5
2020,4438,TX,57683.621
2020,4439,TX,53457.133
2020,4440,TX,49636.301
2020,4441,TX,46729.984
2020,4442,TX,44615.395
2020,4443,TX,43194.75
2020,4444,TX,42498.238
2020,4445,TX,42501.988
2020,4446,TX,42273.102
2020,4447,TX,42715.402
2020,4448,TX,46339.859
2020,4449,TX,51065.059
2020,4450,TX,55882.324
2020,4451,TX,60191.281
2020,4452,TX,63821.535
2020,4453,TX,66308.516
2020,4454,TX,68006.461
2020,4455,TX,68827.625
2020,4456,TX,69046.023
2020,4457,TX,68779.32
2020,4458,TX,67122.18
2020,4459,TX,64386.109
2020,4460,TX,61358.398
2020,4461,TX,59197.453
2020,4462,TX,56220.41
2020,4463,TX,52950.574
2020,4464,TX,49240.723
2020,4465,TX,46332.613
2020,4466,TX,44318
2020,4467,TX,43089.559
2020,4468,TX,42743.355
2020,4469,TX,43669.762
2020,4470,TX,45089.871
2020,4471,TX,46755.555
2020,4472,TX,50502.914
2020,4473,TX,54946.777
2020,4474,TX,59460.066
2020,4475,TX,63650.926
2020,4476,TX,67133.016
2020,4477,TX,70196.688
2020,4478,TX,72452.008
2020,4479,TX,74112.664
2020,4480,TX,74965.188
2020,4481,TX,74384.328
2020,4482,TX,72388.156
2020,4483,TX,69385.156
2020,4484,TX,66601.523
2020,4485,TX,64574.328
2020,4486,TX,59965.273
2020,4487,TX,54753.43
2020,4488,TX,50330.887
2020,4489,TX,47159.371
2020,4490,TX,44887.504
2020,4491,TX,43441.594
2020,4492,TX,42956.129
2020,4493,TX,43869.199
2020,4494,TX,45158.285
2020,4495,TX,46660.473
2020,4496,TX,50428.102
2020,4497,TX,54819.484
2020,4498,TX,59513.645
2020,4499,TX,63827.277
2020,4500,TX,67555.633
2020,4501,TX,70707.328
2020,4502,TX,72902.281
2020,4503,TX,74208.18
2020,4504,TX,74561.516
2020,4505,TX,73900.82
2020,4506,TX,71891.68
2020,4507,TX,68966.539
2020,4508,TX,66170.961
2020,4509,TX,64215.488
2020,4510,TX,60120.125
2020,4511,TX,55687.426
2020,4512,TX,51521.984
2020,4513,TX,48229.691
2020,4514,TX,45784.484
2020,4515,TX,44027.422
2020,4516,TX,42996.406
2020,4517,TX,42788.949
2020,4518,TX,42703.336
2020,4519,TX,43210.961
2020,4520,TX,46680.805
2020,4521,TX,51520.848
2020,4522,TX,56710.594
2020,4523,TX,61479.488
2020,4524,TX,65458
2020,4525,TX,68300.289
2020,4526,TX,70339.82
2020,4527,TX,70688.125
2020,4528,TX,68787.938
2020,4529,TX,66238.469
2020,4530,TX,63231.523
2020,4531,TX,60628.289
2020,4532,TX,58744.973
2020,4533,TX,57603.223
2020,4534,TX,54418.219
2020,4535,TX,50708.789
2020,4536,TX,47277.586
2020,4537,TX,44499.598
2020,4538,TX,42665.926
2020,4539,TX,41344.766
2020,4540,TX,40635.266
2020,4541,TX,40506.152
2020,4542,TX,40520.68
2020,4543,TX,40781.043
2020,4544,TX,43489.813
2020,4545,TX,47197.926
2020,4546,TX,51105.957
2020,4547,TX,54754.945
2020,4548,TX,58255.488
2020,4549,TX,60735.77
2020,4550,TX,62671.777
2020,4551,TX,63933.57
2020,4552,TX,64622.5
2020,4553,TX,64402.926
2020,4554,TX,62892.531
2020,4555,TX,60322.961
2020,4556,TX,58825.516
2020,4557,TX,57979.551
2020,4558,TX,54712.688
2020,4559,TX,50562.594
2020,4560,TX,46922.969
2020,4561,TX,44624.25
2020,4562,TX,43183.855
2020,4563,TX,42434.047
2020,4564,TX,42615.809
2020,4565,TX,44097.652
2020,4566,TX,46446.906
2020,4567,TX,47773.922
2020,4568,TX,49864.844
2020,4569,TX,52982.281
2020,4570,TX,56614.348
2020,4571,TX,60080.32
2020,4572,TX,62509.938
2020,4573,TX,63910.348
2020,4574,TX,65136.016
2020,4575,TX,66421.227
2020,4576,TX,67187.031
2020,4577,TX,66645.555
2020,4578,TX,64578.918
2020,4579,TX,61845.781
2020,4580,TX,60185.254
2020,4581,TX,58429.926
2020,4582,TX,54493.906
2020,4583,TX,49941.129
2020,4584,TX,46221.793
2020,4585,TX,43852.723
2020,4586,TX,42216.18
2020,4587,TX,41209.594
2020,4588,TX,41049.879
2020,4589,TX,42338.457
2020,4590,TX,44440.676
2020,4591,TX,45810.742
2020,4592,TX,47715.512
2020,4593,TX,49986.27
2020,4594,TX,52804.613
2020,4595,TX,55326.152
2020,4596,TX,57763.023
2020,4597,TX,59986.355
2020,4598,TX,61719.617
2020,4599,TX,63158.289
2020,4600,TX,63781.887
2020,4601,TX,63329.094
2020,4602,TX,61841.324
2020,4603,TX,59335.164
2020,4604,TX,57823.402
2020,4605,TX,56306.75
2020,4606,TX,52917.953
2020,4607,TX,48566.996
2020,4608,TX,44981.621
2020,4609,TX,42585.375
2020,4610,TX,40986.309
2020,4611,TX,40159.297
2020,4612,TX,40245.949
2020,4613,TX,41646.813
2020,4614,TX,43879.613
2020,4615,TX,45434.859
2020,4616,TX,47589.434
2020,4617,TX,49971.305
2020,4618,TX,52717.859
2020,4619,TX,55230.363
2020,4620,TX,57409.824
2020,4621,TX,59474.832
2020,4622,TX,60691.535
2020,4623,TX,61567.484
2020,4624,TX,62079.699
2020,4625,TX,61815.629
2020,4626,TX,60671.293
2020,4627,TX,58989.383
2020,4628,TX,57655.723
2020,4629,TX,56717.059
2020,4630,TX,53102.945
2020,4631,TX,48705.672
2020,4632,TX,45088.109
2020,4633,TX,42695.195
2020,4634,TX,41069.129
2020,4635,TX,40241.27
2020,4636,TX,40186.633
2020,4637,TX,41635.289
2020,4638,TX,43775.828
2020,4639,TX,45302.148
2020,4640,TX,47543.883
2020,4641,TX,50492.832
2020,4642,TX,53845.988
2020,4643,TX,56818.188
2020,4644,TX,59199.926
2020,4645,TX,61436
2020,4646,TX,63197.828
2020,4647,TX,64741.109
2020,4648,TX,66081.516
2020,4649,TX,66096.383
2020,4650,TX,64893.137
2020,4651,TX,62731
2020,4652,TX,60681.91
2020,4653,TX,59425.184
2020,4654,TX,55504.027
2020,4655,TX,50711.379
2020,4656,TX,46516.16
2020,4657,TX,43834.313
2020,4658,TX,41922.66
2020,4659,TX,40794.223
2020,4660,TX,40587.676
2020,4661,TX,41769.656
2020,4662,TX,43742.332
2020,4663,TX,45283.031
2020,4664,TX,48133.398
2020,4665,TX,51833.852
2020,4666,TX,55635.109
2020,4667,TX,58818.191
2020,4668,TX,61299.613
2020,4669,TX,63751.297
2020,4670,TX,65582.852
2020,4671,TX,66676.203
2020,4672,TX,66877.602
2020,4673,TX,65795.641
2020,4674,TX,63921.066
2020,4675,TX,61557
2020,4676,TX,59494.684
2020,4677,TX,58085.043
2020,4678,TX,54489.477
2020,4679,TX,50425.121
2020,4680,TX,46587.324
2020,4681,TX,43863.844
2020,4682,TX,41839.762
2020,4683,TX,40434.621
2020,4684,TX,39698.41
2020,4685,TX,39772.555
2020,4686,TX,40137.223
2020,4687,TX,40902.371
2020,4688,TX,44387.383
2020,4689,TX,49044.359
2020,4690,TX,53786.07
2020,4691,TX,57807.586
2020,4692,TX,61043.879
2020,4693,TX,63084.734
2020,4694,TX,64336.305
2020,4695,TX,65702.359
2020,4696,TX,66801.906
2020,4697,TX,66790.852
2020,4698,TX,65303.055
2020,4699,TX,62269.789
2020,4700,TX,59386.98
2020,4701,TX,57534.852
2020,4702,TX,53860.418
2020,4703,TX,49825.875
2020,4704,TX,45945.891
2020,4705,TX,43161.367
2020,4706,TX,41128.32
2020,4707,TX,39685.008
2020,4708,TX,38814.629
2020,4709,TX,38525.031
2020,4710,TX,38403.332
2020,4711,TX,38856.738
2020,4712,TX,42247.809
2020,4713,TX,46399.781
2020,4714,TX,50585.777
2020,4715,TX,54044.531
2020,4716,TX,56792.313
2020,4717,TX,58984.906
2020,4718,TX,60859.578
2020,4719,TX,61822.633
2020,4720,TX,61966.848
2020,4721,TX,61058.277
2020,4722,TX,59146.539
2020,4723,TX,56967.684
2020,4724,TX,55428.84
2020,4725,TX,54420.172
2020,4726,TX,51180.922
2020,4727,TX,47026.445
2020,4728,TX,43545.059
2020,4729,TX,41318.18
2020,4730,TX,39906.211
2020,4731,TX,39134.574
2020,4732,TX,39327.375
2020,4733,TX,40814.965
2020,4734,TX,42885.488
2020,4735,TX,44691.699
2020,4736,TX,47855.965
2020,4737,TX,51668.543
2020,4738,TX,55990.523
2020,4739,TX,60157.32
2020,4740,TX,63647.035
2020,4741,TX,66746.156
2020,4742,TX,69039.055
2020,4743,TX,70358.875
2020,4744,TX,70020.164
2020,4745,TX,68628.328
2020,4746,TX,66488.453
2020,4747,TX,63702.105
2020,4748,TX,61632.699
2020,4749,TX,60255.5
2020,4750,TX,56115.781
2020,4751,TX,51243.324
2020,4752,TX,47260.266
2020,4753,TX,44708.824
2020,4754,TX,43025.191
2020,4755,TX,41966.242
2020,4756,TX,41900.555
2020,4757,TX,43175.375
2020,4758,TX,45199.805
2020,4759,TX,46797.539
2020,4760,TX,49837.516
2020,4761,TX,53654.824
2020,4762,TX,57777.223
2020,4763,TX,61726.141
2020,4764,TX,65170.012
2020,4765,TX,67865.711
2020,4766,TX,69569.383
2020,4767,TX,70319.445
2020,4768,TX,70114.297
2020,4769,TX,69396.055
2020,4770,TX,67814.375
2020,4771,TX,65382.879
2020,4772,TX,63534.809
2020,4773,TX,62111.957
2020,4774,TX,57856.723
2020,4775,TX,52946.496
2020,4776,TX,48833.289
2020,4777,TX,45944.996
2020,4778,TX,43946.457
2020,4779,TX,42771.398
2020,4780,TX,42584.34
2020,4781,TX,43795.602
2020,4782,TX,45762.055
2020,4783,TX,47396.484
2020,4784,TX,50665.844
2020,4785,TX,54865.043
2020,4786,TX,59269.211
2020,4787,TX,63458.906
2020,4788,TX,67002.82
2020,4789,TX,69812.734
2020,4790,TX,71915.164
2020,4791,TX,72997.656
2020,4792,TX,72859.523
2020,4793,TX,71726.828
2020,4794,TX,69931.984
2020,4795,TX,67508.664
2020,4796,TX,65217.957
2020,4797,TX,63498.898
2020,4798,TX,59209.168
2020,4799,TX,54229.922
2020,4800,TX,50092.746
2020,4801,TX,47201.875
2020,4802,TX,45049.516
2020,4803,TX,43598.418
2020,4804,TX,43235.867
2020,4805,TX,44326.375
2020,4806,TX,46205.488
2020,4807,TX,47711.211
2020,4808,TX,51205.262
2020,4809,TX,55552.852
2020,4810,TX,60164.5
2020,4811,TX,64443.797
2020,4812,TX,67820.672
2020,4813,TX,71142.953
2020,4814,TX,73636.516
2020,4815,TX,75204.375
2020,4816,TX,75576.289
2020,4817,TX,74587.914
2020,4818,TX,72546.07
2020,4819,TX,69969.688
2020,4820,TX,67611.188
2020,4821,TX,65684.758
2020,4822,TX,61080.637
2020,4823,TX,55957.391
2020,4824,TX,51651.527
2020,4825,TX,48553.883
2020,4826,TX,46533.32
2020,4827,TX,45189.559
2020,4828,TX,44797.699
2020,4829,TX,45695.762
2020,4830,TX,47245.063
2020,4831,TX,48567.965
2020,4832,TX,52144.73
2020,4833,TX,56743.305
2020,4834,TX,61551.469
2020,4835,TX,65959.992
2020,4836,TX,69845.617
2020,4837,TX,73464.211
2020,4838,TX,75938.172
2020,4839,TX,77164.289
2020,4840,TX,77053.891
2020,4841,TX,75297.336
2020,4842,TX,72124.055
2020,4843,TX,68761.773
2020,4844,TX,66145.977
2020,4845,TX,64032.879
2020,4846,TX,60107.203
2020,4847,TX,55613.23
2020,4848,TX,51408.148
2020,4849,TX,48362.949
2020,4850,TX,46013.82
2020,4851,TX,44371.613
2020,4852,TX,43379.246
2020,4853,TX,43312.109
2020,4854,TX,43452.91
2020,4855,TX,44004.352
2020,4856,TX,47728.316
2020,4857,TX,52814.914
2020,4858,TX,57985.84
2020,4859,TX,62896.211
2020,4860,TX,67051.453
2020,4861,TX,70494.094
2020,4862,TX,73164.281
2020,4863,TX,75013.594
2020,4864,TX,75837.969
2020,4865,TX,75371.641
2020,4866,TX,73408.281
2020,4867,TX,70326.141
2020,4868,TX,67636.906
2020,4869,TX,65427.102
2020,4870,TX,61226.539
2020,4871,TX,56762.625
2020,4872,TX,52732.773
2020,4873,TX,49384.578
2020,4874,TX,46867.164
2020,4875,TX,45039.855
2020,4876,TX,43843.73
2020,4877,TX,43364.227
2020,4878,TX,43070.824
2020,4879,TX,43328.777
2020,4880,TX,46147.941
2020,4881,TX,50201.352
2020,4882,TX,54369.98
2020,4883,TX,58575.441
2020,4884,TX,62486.586
2020,4885,TX,65781.672
2020,4886,TX,68712.039
2020,4887,TX,70633.883
2020,4888,TX,71731.328
2020,4889,TX,71780.297
2020,4890,TX,70418.75
2020,4891,TX,67993.695
2020,4892,TX,65963.313
2020,4893,TX,64391.652
2020,4894,TX,60236.789
2020,4895,TX,55470.391
2020,4896,TX,51263.859
2020,4897,TX,48316.555
2020,4898,TX,46242.27
2020,4899,TX,45057.555
2020,4900,TX,44818.426
2020,4901,TX,45910.367
2020,4902,TX,47712.016
2020,4903,TX,48909.102
2020,4904,TX,51991.039
2020,4905,TX,55986.113
2020,4906,TX,60384.988
2020,4907,TX,64207.285
2020,4908,TX,67059.023
2020,4909,TX,69443.102
2020,4910,TX,71467.5
2020,4911,TX,72924.102
2020,4912,TX,73464.016
2020,4913,TX,72672.531
2020,4914,TX,70781.742
2020,4915,TX,68022.344
2020,4916,TX,65766.578
2020,4917,TX,64006.211
2020,4918,TX,59594.871
2020,4919,TX,54577.68
2020,4920,TX,50340.438
2020,4921,TX,47537.336
2020,4922,TX,45648.035
2020,4923,TX,44431.852
2020,4924,TX,44239.355
2020,4925,TX,45447.148
2020,4926,TX,47351.496
2020,4927,TX,48703.676
2020,4928,TX,51868.617
2020,4929,TX,55953.086
2020,4930,TX,60261.086
2020,4931,TX,64237.035
2020,4932,TX,67359.086
2020,4933,TX,70290.281
2020,4934,TX,72734.906
2020,4935,TX,74548.391
2020,4936,TX,75349.734
2020,4937,TX,74894.656
2020,4938,TX,73200.227
2020,4939,TX,70595.805
2020,4940,TX,68253.727
2020,4941,TX,66439.781
2020,4942,TX,62081.305
2020,4943,TX,57107.656
2020,4944,TX,52877.75
2020,4945,TX,49874.098
2020,4946,TX,47768.324
2020,4947,TX,46455.246
2020,4948,TX,46087.266
2020,4949,TX,47107.594
2020,4950,TX,48811.527
2020,4951,TX,50107.184
2020,4952,TX,53375.938
2020,4953,TX,57566.852
2020,4954,TX,61960.699
2020,4955,TX,66039.898
2020,4956,TX,69476.273
2020,4957,TX,72262.07
2020,4958,TX,74357.313
2020,4959,TX,75793.852
2020,4960,TX,76531.516
2020,4961,TX,76124.711
2020,4962,TX,74316.078
2020,4963,TX,71447.805
2020,4964,TX,69090.133
2020,4965,TX,67121.898
2020,4966,TX,62616.238
2020,4967,TX,57511.621
2020,4968,TX,53397.301
2020,4969,TX,50445.617
2020,4970,TX,48322.477
2020,4971,TX,46871.227
2020,4972,TX,46393.039
2020,4973,TX,47425.879
2020,4974,TX,49204.383
2020,4975,TX,50484.68
2020,4976,TX,53420.914
2020,4977,TX,57163.398
2020,4978,TX,61328.605
2020,4979,TX,65287.344
2020,4980,TX,68758.141
2020,4981,TX,72095.109
2020,4982,TX,74744.375
2020,4983,TX,76452.43
2020,4984,TX,76843.992
2020,4985,TX,75743.656
2020,4986,TX,72836.703
2020,4987,TX,69592.594
2020,4988,TX,67574.328
2020,4989,TX,65449.387
2020,4990,TX,61035.313
2020,4991,TX,56231.879
2020,4992,TX,52052.852
2020,4993,TX,49164.91
2020,4994,TX,47036.18
2020,4995,TX,45753.383
2020,4996,TX,45369.344
2020,4997,TX,46372.988
2020,4998,TX,48037.27
2020,4999,TX,49050.98
2020,5000,TX,51781.531
2020,5001,TX,55701.285
2020,5002,TX,60216.594
2020,5003,TX,64270.035
2020,5004,TX,67858.625
2020,5005,TX,71211.766
2020,5006,TX,73585.68
2020,5007,TX,75052.484
2020,5008,TX,75424.234
2020,5009,TX,74549.07
2020,5010,TX,72151.922
2020,5011,TX,68798.461
2020,5012,TX,66460.352
2020,5013,TX,64370.664
2020,5014,TX,60334.871
2020,5015,TX,56207.113
2020,5016,TX,52192.965
2020,5017,TX,49072.762
2020,5018,TX,46646.488
2020,5019,TX,44975.797
2020,5020,TX,43903.316
2020,5021,TX,43694.145
2020,5022,TX,43827.449
2020,5023,TX,44259.848
2020,5024,TX,47984.844
2020,5025,TX,53132.23
2020,5026,TX,58618.934
2020,5027,TX,63434.926
2020,5028,TX,67410.523
2020,5029,TX,70578.313
2020,5030,TX,72998.578
2020,5031,TX,74580.047
2020,5032,TX,75403.461
2020,5033,TX,75167.797
2020,5034,TX,73760.781
2020,5035,TX,71067.977
2020,5036,TX,68334.398
2020,5037,TX,65966.945
2020,5038,TX,61615.898
2020,5039,TX,57137.785
2020,5040,TX,53007.707
2020,5041,TX,49607.547
2020,5042,TX,46959.699
2020,5043,TX,44943.031
2020,5044,TX,43549.059
2020,5045,TX,42894.746
2020,5046,TX,42586.027
2020,5047,TX,42737.914
2020,5048,TX,46458.992
2020,5049,TX,51776.793
2020,5050,TX,57342.063
2020,5051,TX,62484.559
2020,5052,TX,66728.188
2020,5053,TX,69942.055
2020,5054,TX,72351.383
2020,5055,TX,74187.648
2020,5056,TX,75405.625
2020,5057,TX,75775.063
2020,5058,TX,74708.32
2020,5059,TX,72281.422
2020,5060,TX,69786.008
2020,5061,TX,67485.828
2020,5062,TX,62835.066
2020,5063,TX,57886.527
2020,5064,TX,53412.574
2020,5065,TX,50211.98
2020,5066,TX,47960.41
2020,5067,TX,46603.543
2020,5068,TX,46136.609
2020,5069,TX,46906.902
2020,5070,TX,48484.852
2020,5071,TX,49589.512
2020,5072,TX,53348.688
2020,5073,TX,58178.492
2020,5074,TX,63561.973
2020,5075,TX,68503.234
2020,5076,TX,72592.133
2020,5077,TX,76142.258
2020,5078,TX,78812.836
2020,5079,TX,80305.031
2020,5080,TX,80749.297
2020,5081,TX,80391.359
2020,5082,TX,78919.039
2020,5083,TX,76105.508
2020,5084,TX,73447.383
2020,5085,TX,70674.914
2020,5086,TX,65290.539
2020,5087,TX,59725.438
2020,5088,TX,55235.238
2020,5089,TX,51695.605
2020,5090,TX,49265.75
2020,5091,TX,47518.473
2020,5092,TX,46899.133
2020,5093,TX,47776.305
2020,5094,TX,49433.109
2020,5095,TX,50526.055
2020,5096,TX,53718.625
2020,5097,TX,58327.273
2020,5098,TX,63260.66
2020,5099,TX,68075.063
2020,5100,TX,72460.578
2020,5101,TX,76499.07
2020,5102,TX,79475.531
2020,5103,TX,81129.031
2020,5104,TX,81775.531
2020,5105,TX,81484.773
2020,5106,TX,80009.398
2020,5107,TX,77104.242
2020,5108,TX,74512.508
2020,5109,TX,71821
2020,5110,TX,66440.563
2020,5111,TX,61127.727
2020,5112,TX,56298.691
2020,5113,TX,52783.633
2020,5114,TX,50284.16
2020,5115,TX,48535.906
2020,5116,TX,47759.48
2020,5117,TX,48584.078
2020,5118,TX,50247.566
2020,5119,TX,51181.863
2020,5120,TX,54397.246
2020,5121,TX,58822.816
2020,5122,TX,63783.793
2020,5123,TX,68460.961
2020,5124,TX,72760.492
2020,5125,TX,76807.047
2020,5126,TX,79920.18
2020,5127,TX,81815.359
2020,5128,TX,82615.742
2020,5129,TX,82206.891
2020,5130,TX,80621.656
2020,5131,TX,77625.617
2020,5132,TX,75023.336
2020,5133,TX,72113.664
2020,5134,TX,66746.664
2020,5135,TX,61311.711
2020,5136,TX,56508.52
2020,5137,TX,53059.637
2020,5138,TX,50460.391
2020,5139,TX,48748.492
2020,5140,TX,48098.23
2020,5141,TX,48993.699
2020,5142,TX,50776.332
2020,5143,TX,51627.41
2020,5144,TX,54528.375
2020,5145,TX,58616.578
2020,5146,TX,63338.066
2020,5147,TX,67965.352
2020,5148,TX,72260.469
2020,5149,TX,76265.859
2020,5150,TX,79347.734
2020,5151,TX,81152.117
2020,5152,TX,81780.234
2020,5153,TX,81267.094
2020,5154,TX,79383.047
2020,5155,TX,76289.516
2020,5156,TX,73660.094
2020,5157,TX,70951.453
2020,5158,TX,65970.258
2020,5159,TX,60968.969
2020,5160,TX,56230.809
2020,5161,TX,52816.539
2020,5162,TX,50236.75
2020,5163,TX,48584.32
2020,5164,TX,47829.828
2020,5165,TX,48479.938
2020,5166,TX,50055.598
2020,5167,TX,50873.109
2020,5168,TX,54031.051
2020,5169,TX,58370.41
2020,5170,TX,63111.164
2020,5171,TX,67666.555
2020,5172,TX,71691.758
2020,5173,TX,75494.516
2020,5174,TX,78268.867
2020,5175,TX,80121.813
2020,5176,TX,80745.641
2020,5177,TX,79893.844
2020,5178,TX,77505.82
2020,5179,TX,74165.648
2020,5180,TX,71610.07
2020,5181,TX,69113.477
2020,5182,TX,64921.723
2020,5183,TX,60415.02
2020,5184,TX,56209.859
2020,5185,TX,53114.754
2020,5186,TX,50527.375
2020,5187,TX,48590.176
2020,5188,TX,47297.438
2020,5189,TX,46887.297
2020,5190,TX,46923.293
2020,5191,TX,47029.008
2020,5192,TX,50545.066
2020,5193,TX,55361.898
2020,5194,TX,60180.164
2020,5195,TX,64523.531
2020,5196,TX,68129.664
2020,5197,TX,71043.969
2020,5198,TX,73295.055
2020,5199,TX,74830.977
2020,5200,TX,75684.383
2020,5201,TX,75555.305
2020,5202,TX,73963.961
2020,5203,TX,71183.102
2020,5204,TX,68911.789
2020,5205,TX,66721.477
2020,5206,TX,62597.352
2020,5207,TX,58274.262
2020,5208,TX,54258.418
2020,5209,TX,51117.809
2020,5210,TX,48747.012
2020,5211,TX,46876.137
2020,5212,TX,45578.852
2020,5213,TX,44982.086
2020,5214,TX,44624.418
2020,5215,TX,44589.254
2020,5216,TX,47921.25
2020,5217,TX,52644.805
2020,5218,TX,57363.152
2020,5219,TX,61779.063
2020,5220,TX,65110.555
2020,5221,TX,67335.07
2020,5222,TX,69459.344
2020,5223,TX,70750.961
2020,5224,TX,70799.695
2020,5225,TX,70220.008
2020,5226,TX,68977.75
2020,5227,TX,66795.438
2020,5228,TX,65365.715
2020,5229,TX,63663.359
2020,5230,TX,59512.371
2020,5231,TX,54949.152
2020,5232,TX,50889.863
2020,5233,TX,48055.543
2020,5234,TX,46142.336
2020,5235,TX,45092.109
2020,5236,TX,45019.078
2020,5237,TX,46262.422
2020,5238,TX,48342.09
2020,5239,TX,49517.09
2020,5240,TX,52520.016
2020,5241,TX,56849.992
2020,5242,TX,61999.832
2020,5243,TX,66748.914
2020,5244,TX,70887.203
2020,5245,TX,74675.125
2020,5246,TX,77290.398
2020,5247,TX,79171.57
2020,5248,TX,79369.539
2020,5249,TX,78113.852
2020,5250,TX,76144.109
2020,5251,TX,73468.719
2020,5252,TX,71461.102
2020,5253,TX,68743.727
2020,5254,TX,63664.871
2020,5255,TX,58484.012
2020,5256,TX,53997.297
2020,5257,TX,50833.809
2020,5258,TX,48509.777
2020,5259,TX,46988.156
2020,5260,TX,46502.766
2020,5261,TX,47489.965
2020,5262,TX,49428.273
2020,5263,TX,50500.832
2020,5264,TX,53594.988
2020,5265,TX,58198.074
2020,5266,TX,63852.891
2020,5267,TX,69199.789
2020,5268,TX,73578.375
2020,5269,TX,77220.188
2020,5270,TX,79375.344
2020,5271,TX,79895.258
2020,5272,TX,79618.844
2020,5273,TX,78108.547
2020,5274,TX,76177.938
2020,5275,TX,73197.906
2020,5276,TX,71103.922
2020,5277,TX,68556.734
2020,5278,TX,63448.105
2020,5279,TX,58253.035
2020,5280,TX,53836.98
2020,5281,TX,50738.309
2020,5282,TX,48497.23
2020,5283,TX,46943.375
2020,5284,TX,46423.961
2020,5285,TX,47610.602
2020,5286,TX,49596.445
2020,5287,TX,50611.637
2020,5288,TX,53294.813
2020,5289,TX,57378.438
2020,5290,TX,61576.813
2020,5291,TX,65035.887
2020,5292,TX,68147.078
2020,5293,TX,71174.859
2020,5294,TX,73270.148
2020,5295,TX,74570.156
2020,5296,TX,74911.961
2020,5297,TX,74229.297
2020,5298,TX,72464.945
2020,5299,TX,69996.406
2020,5300,TX,68091.703
2020,5301,TX,65719.469
2020,5302,TX,61186.383
2020,5303,TX,56142.141
