hour,EFS2020,EFS2030,EFS2040,EFS2050
629,37750.035,41628.336,45825.59,50564.789
630,41280.938,45524.078,50119.066,55306.949
631,46879.586,51702.57,56928.875,62827.723
632,48521.5,53513.867,58922.676,65026.582
633,46387.59,51158.547,56326.438,62159.914
634,44400.715,48966.301,53910.813,59493.215
635,42991.938,47412.336,52199.445,57604.648
636,41699.629,45987.328,50630.863,55874.219
637,40546.309,44714.535,49228.145,54325.52
638,39753.762,43840.426,48266.258,53265.203
639,39027.828,43040.195,47386.262,52295.07
640,38602.414,42570.766,46868.602,51722.758
641,38417.211,42365.242,46641.156,51472.223
642,38647.973,42618.391,46919.754,51781.688
643,40865.449,45064.527,49613.434,54753.648
644,40921.387,45125.633,49678.211,54820.855
645,40412.074,44563.109,49058.676,54138.965
646,39580.586,43645.375,48046.492,53019.895
647,38067.832,41976.547,46207.207,50987.625
648,36184.402,39898.328,43916.586,48456.828
649,34680.547,38238.879,42087.574,46436.57
650,34000.125,37488.008,41259.941,45522.18
651,33810.816,37278.832,41028.59,45265.539
652,33965.625,37449.277,41215.762,45471.645
653,34561.078,38106.008,41938.957,46269.766
654,36050.934,39749.859,43750.063,48269.25
655,38191.203,42111.285,46351.816,51141.828
656,40209.984,44338.598,48805.965,53851.344
657,41949.75,46258.977,50923.555,56191.324
658,42783.762,47180.445,51940.355,57314.973
659,42670.934,47057.297,51806.512,57168.84
660,41716.465,46004.98,50647.891,55889.934
661,40366.734,44515.934,49008.023,54080.535
662,39043.168,43056.027,47400.082,52305.598
663,37871.453,41763.523,45976.211,50733.227
664,37312.234,41146.422,45296.559,49983.477
665,37374.531,41214.488,45371.336,50066.578
666,38649.359,42619.574,46918.859,51776.266
667,41878.551,46182.184,50843.926,56110.543
668,42698.461,47086.645,51839.344,57207.965
669,42789.5,47186.902,51949.465,57328.914
670,42353.426,46705.848,51419.164,56742.695
671,41244.289,45482.145,50070.328,55252.074
672,39920.965,44022.531,48462.227,53475.879
673,38811.016,42797.391,47111.449,51983.133
674,38323.297,42258.887,46517.68,51327.066
675,38279.195,42209.902,46463.285,51266.781
676,38580.457,42542.102,46829.156,51670.465
677,39180.992,43204.75,47559.395,52476.484
678,40516.582,44678.211,49182.75,54269.051
679,42377.91,46731.41,51444.602,56766.137
680,43982.594,48501.328,53393.711,58916.883
681,44522.605,49097,54050.484,59643.176
682,43374.563,47831.098,52656.723,58105.484
683,41592.004,45865.531,50492.602,55717.465
684,39795.922,43884.629,48311.25,53310.234
685,38384.953,42328.242,46596.934,51418.027
686,37072.707,40880.84,45002.996,49659.023
687,36013.594,39712.352,43715.98,48238.836
688,35447.66,39088.18,43029.129,47481.539
689,35572.625,39225.531,43180.313,47648.91
690,37008.699,40808.801,44924.879,49577.121
691,40812.066,45004.984,49548.813,54683.738
692,42150.828,46481.641,51174.918,56478.324
693,42175.285,46508.457,51204.105,56510.32
694,41281.82,45522.586,50117.285,55309.512
695,39199.527,43224.965,47584.59,52510.91
696,36811.578,40590.055,44680.891,49303.887
697,35386.895,39017.508,42947.012,47388.23
698,34910.277,38491.344,42366.816,46747.09
699,34889.832,38468.535,42341.691,46719.539
700,35342.867,38967.953,42891.367,47325.949
701,36832.531,40611.246,44702.082,49325.723
702,40284.664,44419.828,48899.277,53961.516
703,45608.688,50294.027,55372.266,61110
704,47222.414,52074.434,57332.402,63272.238
705,45465.113,50135.984,55196.859,60914.629
706,44041.023,48565.57,53467.348,59005.539
707,42908.07,47317.16,52093.078,57488.406
708,41821.348,46119.43,50774.859,56033.648
709,40802.781,44996.793,49539.391,54670.434
710,40104.48,44227.18,48692.668,53736.477
711,39461.273,43518.012,47912.047,52875.273
712,39171.492,43198.578,47560.469,52487.09
713,39499.98,43560.504,47959.047,52927.309
714,40803.684,44998.383,49544.07,54679.238
715,43352.977,47810.074,52641.914,58101.207
716,43480.75,47950.027,52794.09,58267.566
717,42512.164,46880.914,51615.285,56965.344
718,40561.859,44728.945,49243.363,54345.129
719,37532.922,41387.125,45560.215,50276.469
720,34545.496,38090.793,41927.289,46263.566
721,32515.387,35850.262,39457.418,43535.223
722,31454.742,34679.73,38166.625,42108.543
723,31012.451,34191.063,37627.391,41512.781
724,30989.607,34165.617,37598.91,41480.863
725,31850.049,35114.355,38643.828,42634.965
726,34480.785,38016.359,41841.164,46165.91
727,39028.738,43034.234,47370.27,52272.066
728,40765.68,44950.883,49480.262,54598.629
729,39885.988,43980.684,48411.918,53419.758
730,39938.57,44039.891,48478.98,53495.07
731,40102.27,44221.879,48681.371,53719.832
732,39924.098,44026.145,48467.461,53485.199
733,39648.313,43722.453,48133.984,53117.613
734,39746.094,43831.344,48255.219,53252.078
735,39655.773,43732.07,48146.473,53132.402
736,39587.445,43656.914,48064.313,53042.348
737,39616.32,43688.41,48098.574,53079.703
738,40091.492,44211.352,48674.703,53717.563
739,42391.926,46748.906,51470.219,56805.18
740,42691.816,47079.805,51834.555,57207.039
741,41821.918,46119.715,50775.637,56036.711
742,40086.781,44205.41,48665.391,53704.84
743,37109.781,40920.543,45044.84,49705.203
744,34018.969,37510.199,41286.348,45553.723
745,31955.605,35233.289,38776.879,42782.203
746,30838.838,34000.715,37417.848,41280.668
747,30317.5,33425.293,36783.121,40579.078
748,30341.621,33451.734,36811.914,40610.531
749,31040.867,34222.863,37661.313,41548.637
750,33684.773,37139.77,40875.574,45098.66
751,38420.336,42365.539,46634.238,51457.82
752,40336.477,44479.848,48962.551,54026.359
753,39825.277,43916.277,48342.613,53342.652
754,40015.203,44126.848,48576.824,53603.258
755,40404.457,44557.164,49052.742,54130.27
756,40543.012,44710.629,49223.055,54319.219
757,40663.531,44844.695,49372.57,54485.496
758,40965.797,45178.883,49742.141,54894.434
759,41227.695,45468.855,50063.016,55249.512
760,41445.133,45709.184,50328.508,55542.918
761,41548.004,45822.605,50453.375,55680.621
762,41626.441,45907.625,50546.754,55785.652
763,43500.613,47974.648,52823.469,58299.938
764,43757.27,48257.605,53133.648,58640.293
765,42751.84,47147.645,51909.684,57288.582
766,40877.535,45079.078,49628.848,54768.199
767,37837.98,41724.98,45931.527,50683.605
768,34639.945,38196.063,42041.965,46386.918
769,32427.582,35754.516,39350.555,43413.785
770,31317.648,34529.363,37999.582,41921.184
771,30778.627,33934.391,37343.078,41195.254
772,30812.1,33971.121,37383.215,41239.188
773,31670.9,34918.125,38426.16,42390.73
774,34326.836,37848.227,41654.809,45956.516
775,39321.102,43359.504,47728.359,52663.461
776,41068.215,45287.621,49851.949,55006.355
777,40571.555,44739.266,49246.895,54337.539
778,40670.02,44848.664,49368.988,54473.711
779,40796.801,44989.98,49527.652,54651.625
780,40851.418,45051.156,49596.996,54729.648
781,40637.926,44815.977,49339.023,54445.738
782,40664.906,44846.238,49373.598,54485.293
783,40388.129,44540.934,49037.852,54115.375
784,40314.82,44460.141,48949.242,54017.887
785,40292.34,44434.992,48921.105,53986.465
786,40849.09,45048.402,49596.715,54733.102
787,42964.387,47381.695,52167.656,57573.488
788,43098.43,47529.074,52328.984,57750.941
789,42338.961,46690.887,51404.934,56730.309
790,40561.652,44729.594,49242.578,54341.137
791,37734.738,41611.199,45807.055,50547.152
792,34652.652,38210.598,42060.254,46409.957
793,32512.271,35848.902,39457.895,43536.273
794,31323.805,34537.582,38012.805,41940.375
795,30705.684,33855.438,37260.563,41109.031
796,30561.752,33695.957,37084.172,40914.078
797,31165.049,34361.332,37817.043,41723.273
798,33392.457,36818.262,40524.359,44714.234
799,37846.934,41733.289,45940.512,50695.484
800,39942.273,44045.027,48486.238,53504.156
801,39678.781,43754.398,48165.902,53150.031
802,40398.086,44548.777,49042.625,54119.285
803,41214.43,45450.379,50037.473,55218.699
804,41569.137,45842.555,50470.852,55697.691
805,41634.895,45915.836,50552.699,55788.719
806,41735.59,46027.297,50675.965,55924.926
807,41510.879,45779.598,50403.457,55624.207
808,41214.711,45452.445,50042.734,55225.793
809,40972.641,45184.883,49747.094,54898.621
810,40960.387,45170.449,49731.184,54882.691
811,42554.828,46929.23,51668.836,57023.047
812,42237.867,46579.402,51281.965,56593.93
813,41268.934,45510.223,50103.445,55292.316
814,39806.887,43896.715,48324.531,53326.922
815,37792.582,41673.895,45874.109,50619.527
816,35366.238,38996.559,42923.367,47360.477
817,33346.395,36767.734,40466.688,44646.59
818,32089.877,35380.777,38937.445,42957.148
819,31262.928,34468.02,37930.629,41844.301
820,30932.408,34102.918,37527.418,41398.16
821,31054.006,34236.934,37674.727,41560.543
822,31946.715,35221.949,38759.844,42758.316
823,33649.293,37100.672,40830.238,45044.734
824,35519.605,39164.84,43104.637,47555.262
825,37475.004,41322.531,45483.223,50183.277
826,39183.902,43208.363,47561.809,52478.766
827,39827.258,43918.027,48344.086,53343.273
828,39670.016,43744.621,48153.559,53133.594
829,38850.941,42840.98,47158.574,52035.887
830,38020.102,41924.535,46149.719,50922.965
831,37238.246,41061.871,45199.625,49874.441
832,36778.82,40554.91,44640.906,49257.379
833,36902.262,40690.727,44790.129,49422.113
834,38053.34,41960.359,46189.242,50968.098
835,40726.938,44910.973,49440.957,54559.113
836,41197.488,45430.254,50012.445,55189.105
837,40902.949,45105.57,49654.676,54793.625
838,40171.406,44298.941,48765.969,53811.699
839,38774.332,42757.887,47067.746,51935.574
840,37001.93,40802.633,44913.023,49554.863
841,35503.75,39149.688,43091.535,47543.156
842,34608.555,38161.867,42002.488,46339.691
843,34189.609,37699.613,41492.754,45776.215
844,34140.922,37646.145,41433.793,45710.559
845,34586.508,38137.445,41974.707,46307.445
846,35708.09,39375.105,43338.18,47812.145
847,37299.414,41130.852,45272.633,49948.152
848,39114.152,43133.113,47478.316,52382.234
849,41348.375,45598.707,50196.586,55385.313
850,43004.176,47427.07,52213.48,57613.887
851,43571.355,48054.211,52907.172,58382.262
852,43405.23,47871.848,52708.09,58164.086
853,43062.813,47494.391,52293.047,57706.633
854,42411.828,46775.813,51501.512,56833.219
855,41739.512,46033.676,50684.102,55931.59
856,41270.34,45515.621,50113.23,55301.523
857,41157.934,45390.867,49975.586,55150.277
858,41689.293,45976.32,50620.48,55863.168
859,43912.703,48429.523,53324.164,58850.414
860,44706.891,49305.664,54288.023,59912.5
861,44615.387,49204.574,54176.32,59789.324
862,44755.531,49359.727,54346.57,59975.469
863,42852.922,47260.313,52032.375,57418.516
864,40314.555,44459.531,48945.566,54008.648
865,38579.82,42545.395,46835.629,51677.609
866,37923.852,41821.559,46037.633,50795.789
867,37769.609,41651.043,45849.313,50587.547
868,38165.738,42088.027,46330.93,51119.559
869,39583.074,43651.75,48054.262,53022.941
870,43054.324,47481.652,52275.043,57684.57
871,48583.816,53583.031,58999.004,65110.355
872,50377.582,55562.582,61179.844,67517.414
873,49149.488,54207.152,59685.281,65866.313
874,47942.434,52875.941,58219.961,64250.305
875,46528.496,51316.242,56502.273,62354.855
876,44912.879,49533.742,54538.574,60187.152
877,43381.188,47843.746,52676.625,58131.824
878,42220.563,46563.18,51265.973,56574.785
879,41153.832,45386.129,49969.441,55144.02
880,40571.59,44743.668,49261.492,54362.227
881,40866.828,45069.293,49620.461,54758.824
882,42379.195,46737.398,51458.82,56789.977
883,45700.902,50401.48,55495.711,61248.43
884,46407.496,51180.047,56351.492,62191.484
885,45930.844,50653.859,55770.879,61549.293
886,44251.039,48800.211,53727.219,59291.121
887,41340.547,45588.781,50187.281,55379.824
888,38200.789,42123.816,46368.117,51161.363
889,36332.73,40062.031,44094.977,48649.875
890,35465.969,39105.535,43041.043,47486.199
891,35155.035,38761.867,42661.582,47066.73
892,35326.344,38950.645,42869.332,47296.012
893,36451.516,40191.711,44237.055,48807.094
894,39696.637,43772.129,48183.52,53166.875
895,44956.148,49575.785,54579.281,60229.91
896,46474.371,51251.418,56424.633,62265.754
897,44986.164,49609.418,54615.012,60267.395
898,44166.977,48705.91,53619.281,59167.355
899,43433.824,47897.266,52728.309,58183.543
900,42234.438,46573.91,51269.512,56572.23
901,40944.625,45150.355,49700.676,54840.152
902,40256.25,44390.625,48863.539,53916.008
903,39587.391,43652.648,48050.488,53018.359
904,39272.445,43304.883,47667.16,52595.258
905,39623.859,43692.168,48092.965,53064.367
906,40747.363,44930.934,49457.727,54572.195
907,43689.645,48176.805,53034.023,58522.238
908,44474.918,49043.18,53987.699,59573.969
909,44164.832,48701.789,53611.898,59158.488
910,42638.594,47017.863,51755.996,57108.359
911,39959.301,44062.039,48498.602,53509.883
912,37305.508,41134.129,45271.797,49945.047
913,35745.031,39412.109,43373.68,47848.176
914,35130.504,38733.938,42626.016,47022.121
915,35097.922,38697.844,42585.82,46977.102
916,35475.766,39114.516,43044.535,47483.387
917,36958.57,40750.563,44847.703,49475.02
918,40504.738,44663.629,49160.637,54238.426
919,45914.398,50633.406,55740.02,61504.879
920,47575.902,52466.992,57759.391,63732.668
921,46574.973,51363.641,56545.508,62393.902
922,46364.586,51133.547,56295.48,62120.488
923,45941.086,50667.668,55784.227,61557.387
924,45007.961,49638.895,54652.168,60308.785
925,43976.07,48500.766,53399.125,58926.199
926,43222.844,47669.773,52484.551,57917.945
927,42458.211,46825.738,51554.285,56890.781
928,42067.895,46394.531,51079.012,56366.328
929,42231.891,46574.887,51277.32,56585.305
930,43524.77,48000.898,52848.844,58321.59
931,46788.824,51601.766,56816.332,62703.379
932,47675.07,52578.977,57891.516,63888.891
933,47447.371,52327.824,57614.348,63581.996
934,45967.723,50695.082,55814.348,61593.039
935,43103.926,47535.348,52331.934,57746.148
936,40355.656,44503.105,48990.758,54056.133
937,38811.531,42799.543,47113.27,51981.891
938,38334.023,42272.68,46532.539,51340.203
939,38359.324,42300.754,46563.535,51374.066
940,38875.941,42870.945,47192.367,52068.75
941,40357.926,44506.215,48994.5,54058.957
942,44003.105,48528.461,53428.254,58956.492
943,49500.145,54594.387,60113.371,66339.227
944,50858.453,56093.004,61762.805,68157.977
945,48998.063,54039.465,59499.371,65659.227
946,47438.832,52318.766,57603.238,63566.215
947,46102.922,50845.375,55980.285,61774.746
948,44422.617,48991.484,53937.676,59519.68
949,42852.227,47258.57,52027.918,57410.855
950,41714.027,46002.613,50644.156,55883.563
951,40816.824,45012.348,49553.008,54679.27
952,40489.035,44650.207,49153.398,54237.688
953,40853.035,45051.273,49594.711,54724.523
954,42309.738,46657.906,51365.398,56680.918
955,45335.566,49995.828,55043.813,60744.629
956,45858.629,50571.973,55676.734,61441.965
957,45394.297,50059.641,55111.766,60817.141
958,43665.949,48152.512,53009.535,58495.004
959,40821.719,45014.086,49550.762,54674.93
960,37752.984,41628.066,45819.324,50553.691
961,35844.832,39522.582,43498.949,47990.805
962,34909.426,38490,42360.551,46733.41
963,34561.043,38105.734,41937.242,46265.938
964,34686.637,38244.082,42089.57,46434.16
965,35671.074,39329.969,43285.938,47755.285
966,38622.887,42586.406,46874.371,51718.66
967,43570.816,48045.992,52890.461,58362.043
968,45519.449,50196.32,55258.609,60974.605
969,44983.391,49605.313,54608.23,60257.273
970,44822.32,49428.152,54414.445,60044.898
971,44290.918,48842.027,53769.434,59333.672
972,43177.113,47612.973,52415.57,57839.57
973,42029.805,46346.988,51021.176,56300.855
974,41257.016,45494.117,50081.895,55264.758
975,40338.539,44480.297,48964.809,54031.961
976,39654.055,43724.352,48131.488,53112.16
977,39476.332,43527.895,47915.039,52873.254
978,40109.074,44225.461,48684,53723.617
979,42867.895,47270.082,52039.789,57430.258
980,44003.949,48523.934,53420.09,58951.781
981,44131.039,48664.609,53574.848,59121.563
982,43829.77,48332.824,53209.055,58716.105
983,42706.813,47094.426,51843.996,57206.848
984,41242.969,45479.547,50064.035,55239.484
985,40073.219,44188.98,48641.426,53667.617
986,39626.051,43695.609,48097.355,53066.039
987,39724.809,43804.375,48216.91,53197.168
988,40320.102,44461.453,48940.781,53996.137
989,41511.332,45776.043,50389.609,55595.961
990,43616.695,48099.184,52949.781,58422.656
991,46413.262,51184.949,56350.129,62177.164
992,48826.809,53847.984,59284.195,65416.035
993,50364.367,55544,61153.012,67480.133
994,50559.414,55758.805,61388.516,67739.391
995,49585.148,54683.738,60203.449,66430.547
996,47904.484,52829.258,58159.617,64173.891
997,45893.555,50610.426,55715.145,61475.625
998,43846.957,48352.043,53226.977,58729.449
999,42265.688,46607.277,51304.961,56608.125
1000,41461.012,45719.125,50325.984,55527.094
1001,41839.879,46136.375,50785.629,56035.297
1002,44105.918,48635.938,53540.203,59078.031
1003,48331.055,53298.277,58678.758,64753.43
1004,50080.473,55228.773,60805.922,67101.5
1005,50447.863,55634.34,61253.168,67595.594
1006,50036.738,55180.801,60753.516,67043.445
1007,48751.508,53762.953,59191.59,65318.645
1008,47174.254,52022.984,57274.516,63201.48
1009,45883.188,50598.316,55704.441,61467.332
1010,45164.219,49804.816,54830,60501.5
1011,44917.766,49532.777,54529.793,60169.551
1012,45195.945,49839.594,54868.07,60543.164
1013,45794.555,50499.922,55595.758,61346.684
1014,47082.91,51921.469,57162.359,63076.977
1015,49039.43,54080.109,59540.996,65703.32
1016,50512.23,55705.137,61331.07,67678.68
1017,51736.168,57056.184,62820.547,69324.391
1018,51978.719,57325.074,63117.863,69653.055
1019,51011.898,56260.16,61945.727,68359.227
1020,49468.586,54557.988,60070.016,66287.68
1021,48156.172,53110.379,58474.598,64525.375
1022,47327.523,52197.359,57469.176,63414.402
1023,46658.355,51460.395,56658.281,62519.176
1024,46470.086,51252.777,56430.02,62267.684
1025,47084.848,51930.574,57176.547,63092.008
1026,48863.129,53891.316,59336.641,65478.215
1027,51612.836,56923.828,62678.648,69171.836
1028,52460.777,57857.906,63705.5,70303.969
1029,51944.32,57287.781,63077.223,69610.344
1030,50426.105,55612.648,61231.219,67571.523
1031,47725.852,52633.527,57948.484,63945.996
1032,44742.441,49341.293,54320.355,59939.41
1033,42748.789,47141.012,51894.75,57259.953
1034,41786.41,46078.773,50723.707,55966.371
1035,41472.609,45732.621,50342.16,55544.66
1036,41703.711,45987.5,50623.145,55855.266
