,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Generator ID,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,FuelType2,hrGroup,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol,DataSource,ATBTechnologyType,ThermalOrRenewableOrStorage,CAPEX(2012$/MW),NSPSCompliant,NOxEmRate(lb/MMBtu),SO2EmRate(lb/MMBtu),Lifetime(years),SO2 Scrubber,CoalType,ECAPEX(2012$/MWH),PlantCategory,Max Zonal Cap,Variable Weight
260,ExxonMobil Baytown Refinery,10436_G_GT38,10436,G,GT38COMBINED,,Combustion Turbine,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,224.0,13871.589285714284,1992.0,9999.0,,,Y,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,,0.40657,0.40657,0.40657,0.40657,,,,,,,,,,,,Natural Gas,10436.0,29.753517,-94.997277,,,,,,,,,3.6509190329230177,117.0,POINT (-94.997277 29.753517),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,Natural Gas,"(12445.0, 15638.0]",3.0,76.608,5717.02979101823,89.60000000000001,0.0,7340.0,15.45,66.09404934010529,0,0.0,1,1,0,True,False,2025,10436+GT38COMBINED,,,,,,,,,,,,,,
261,Exelon LaPorte Generating Station,55365_G_GT1,55365,G,GT1COMBINED,4559.0,Combustion Turbine,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,152.0,12535.0,2001.0,9999.0,,,N,Natural Gas,,,,DLNB,,,,,,,,,3.0,0.18518,0.18518,0.18518,0.18518,,,,,,,,,,,,Natural Gas,55365.0,29.7028,-95.0718,,,,,,,,,3.6509190329230177,117.0,POINT (-95.0718 29.7028),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,Natural Gas,"(12445.0, 15638.0]",3.0,51.984,3879.413072476656,60.800000000000004,0.0,7340.0,15.45,61.21427007769002,0,0.0,1,1,0,True,False,2035,55365+GT1COMBINED,,,,,,,,,,,,,,
262,T H Wharton,3469_G_3,3469,G,3COMBINED,,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,664.0,9421.0,1972.0,9999.0,,,N,Natural Gas,,,,CM,,,,,,,,,0.01,0.01686,0.01686,0.01686,0.01686,,,,,,,,,,,,Natural Gas,3469.0,29.9417,-95.5306,,,,,,,,,3.6509190329230177,117.00000000000003,POINT (-95.53060000000001 29.9417),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,Combined Cycle,"(7590.0, 9421.0]",4.0,211.15200000000002,67787.63895064473,265.6,0.0,13170.0,3.5999999999999996,37.99530820916775,1,0.0,1,1,0,True,False,2030,3469+3COMBINED,,,,,,,,,,,,,,
263,Houston Chemical Complex Battleground,50043_G_GT1,50043,G,GT1COMBINED,,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,194.0,8951.0,1982.0,9999.0,,,Y,Natural Gas,,,,,SCR,,,,,,,,,0.01896,0.01896,0.01896,0.01896,,,,,,,,,,,,Natural Gas,50043.0,29.7314,-95.0839,,,,,,,,,3.6509190329230177,117.0,POINT (-95.0839 29.7314),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,Combined Cycle,"(7590.0, 9421.0]",4.0,61.692,19805.424633170296,77.60000000000001,0.0,13170.0,3.5999999999999996,36.27937626369393,1,0.0,1,1,0,True,False,2040,50043+GT1COMBINED,,,,,,,,,,,,,,
264,Optim Energy Altura Cogen LLC,50815_G_GEN1,50815,G,GEN1COMBINED,10087.0,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,209.4,11234.0,1985.0,9999.0,,,Y,Natural Gas,,,,DLNB,,,,,,,,,0.001,0.01847,0.01847,0.01847,0.01847,,,,,,,,,,,,Natural Gas,50815.0,29.8161,-95.10773,,,,,,,,,3.6509190329230177,117.0,POINT (-95.10773 29.8161),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,Combined Cycle,"(9421.0, 11234.0]",4.0,66.5892,21377.60782570031,83.76,0.0,13170.0,3.5999999999999996,44.61442441585719,1,0.0,1,1,0,True,False,2045,50815+GEN1COMBINED,,,,,,,,,,,,,,
265,Optim Energy Altura Cogen LLC,50815_G_GEN4,50815,G,GEN4COMBINED,10090.0,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,706.1,10359.632346693103,1994.0,9999.0,,,Y,Natural Gas,,,,DLNB,,,,,,,,,0.001,0.01847,0.01847,0.01847,0.01847,,,,,,,,,,,,Natural Gas,50815.0,29.8161,-95.10773,,,,,,,,,3.6509190329230177,117.0,POINT (-95.10773 29.8161),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,Combined Cycle,"(9421.0, 11234.0]",4.0,224.5398,72085.62027567808,282.44,0.0,13170.0,3.5999999999999996,41.4221789086268,1,0.0,1,1,0,True,False,2050,50815+GEN4COMBINED,,,,,,,,,,,,,,
266,Texas City Power Plant,52088_G_GEN1,52088,G,GEN1COMBINED,,Combined Cycle,,ERC_REST,Texas,48.0,Galveston,167.0,48167.0,451.0,6369.000000000001,1987.0,9999.0,,,Y,Natural Gas,,,,LNB + STM,,,,,,,,,,0.0654,0.0654,0.0654,0.0654,,,,,,,,,,,,Natural Gas,52088.0,29.378697,-94.943829,,,,,,,,,3.6509190329230177,117.00000000000001,POINT (-94.94382899999999 29.378697),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,Combined Cycle,"(6210.5, 7590.0]",4.0,143.418,46042.507781236105,180.4,0.0,13170.0,3.5999999999999996,26.8527033206867,1,0.0,1,1,0,True,False,2045,52088+GEN1COMBINED,,,,,,,,,,,,,,
267,Pasadena Cogeneration,55047_G_CTG1,55047,G,CTG1COMBINED,3831.0,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,1819.0,7096.8251786696,2003.0,9999.0,,,Y,Natural Gas,,,,,SCR,1998.0,,,,,,,,0.01493,0.01493,0.01493,0.01493,,,,,,,,,,,,Natural Gas,55047.0,29.72475,-95.176479,,,,,,,,,3.6509190329230177,117.0,POINT (-95.176479 29.72475),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,Combined Cycle,"(6210.5, 7590.0]",4.0,578.442,185701.37839039572,727.6,0.0,13170.0,3.5999999999999996,29.509934118132136,1,0.0,1,1,0,False,False,False,55047+CTG1COMBINED,,,,,,,,,,,,,,
268,Green Power 2,55470_G_ST805,55470,G,ST805COMBINED,,Combined Cycle,,ERC_REST,Texas,48.0,Galveston,167.0,48167.0,460.9,7590.000000000001,2007.0,9999.0,,,Y,Natural Gas,,,,DLNB,SCR,2003.0,,,,,,,,0.01042,0.01042,0.01042,0.01042,,,,,,,,,,,,Natural Gas,55470.0,29.378097,-94.932773,,,,,,,,,3.6509190329230177,117.00000000000001,POINT (-94.932773 29.378097),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,Combined Cycle,"(6210.5, 7590.0]",4.0,146.5662,47053.19697643397,184.36,0.0,13170.0,3.5999999999999996,31.31047545988571,1,0.0,1,1,0,False,False,False,55470+ST805COMBINED,,,,,,,,,,,,,,
269,Channelview Cogeneration Plant,55187_G_GT1,55187,G,GT1COMBINED,4077.0,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,2356.2,5719.864018334606,2002.0,9999.0,,,Y,Natural Gas,,,,,SCR,,,,,,,,0.001,0.01055,0.01055,0.01055,0.01055,,,,,,,,,,,,Natural Gas,55187.0,29.836952,-95.121744,,,,,,,,,3.6509190329230177,117.0,POINT (-95.12174400000001 29.836952),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,Combined Cycle,"(5499.999, 6210.5]",4.0,749.2715999999999,240544.028457092,942.48,0.0,13170.0,3.5999999999999996,24.482760410269343,1,0.0,1,1,0,False,False,False,55187+GT1COMBINED,,,,,,,,,,,,,,
270,Channel Energy Center LLC,55299_G_CTG3,55299,G,CTG3COMBINED,,Combined Cycle,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,337.8,5892.067495559502,2014.0,9999.0,,,Y,Natural Gas,,,,,SCR,,,,,,,,,0.01223,0.01183,0.01223,0.01183,,,,,,,,,,,,Natural Gas,55299.0,29.7189,-95.2319,,,,,,,,,3.6509190329230177,117.0,POINT (-95.2319 29.7189),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,Combined Cycle,"(5499.999, 6210.5]",4.0,107.4204,34485.94041796354,135.12,0.0,13170.0,3.5999999999999996,25.111461362805244,1,0.0,1,1,0,False,False,False,55299+CTG3COMBINED,,,,,,,,,,,,,,
271,Stryker Creek,3504_G_D1,3504,G,D1COMBINED,,Combustion Turbine,IC Engine,ERC_REST,Texas,48.0,Cherokee,73.0,48073.0,10.0,25000.0,1966.0,9999.0,,,N,Distillate Fuel Oil,,,,,,,,,,,,,0.2,1.77612,1.77612,1.77612,1.77612,,,,,,,,,,,,Distillate Fuel Oil,3504.0,31.93985,-94.989834,,,,,,,,,21.1354569724279,160.10000000000002,POINT (-94.989834 31.93985),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Distillate Fuel Oil,"(18911.0, 25000.0]",1.0,3.4200000000000004,255.22454424188527,2.5,0.0,7340.0,15.45,543.8364243106976,0,0.0,1,1,0,True,False,2025,3504+D1COMBINED,,,,,,,,,,,,,,
272,Trinidad (TX),3507_G_D1,3507,G,D1COMBINED,,Combustion Turbine,IC Engine,ERC_REST,Texas,48.0,Henderson,213.0,48213.0,4.0,12822.0,1966.0,9999.0,,,N,Distillate Fuel Oil,,,,,,,,,,,,,0.2,1.77612,1.77612,1.77612,1.77612,,,,,,,,,,,,Distillate Fuel Oil,3507.0,32.124519,-96.101277,,,,,,,,,21.1354569724279,160.1,POINT (-96.101277 32.124519),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Distillate Fuel Oil,"(12821.999, 18911.0]",1.0,1.368,102.08981769675411,1.0,0.0,7340.0,15.45,286.44882930047055,0,0.0,1,1,0,True,False,2025,3507+D1COMBINED,,,,,,,,,,,,,,
273,Lake Hubbard,3452_B_1,3452,B,1COMBINED,2313.0,O/G Steam,,ERC_REST,Texas,48.0,Dallas,113.0,48113.0,952.0,13022.252100840335,1968.5,9999.0,wall,dry,N,Natural Gas,,,,BOOS,,,,,,,,,1.16,0.11788,0.11788,0.11788,0.11788,,,,,,,,,,,,Natural Gas,3452.0,32.8358,-96.5458,,,,,,,,,3.6509190329230177,117.00000000000001,POINT (-96.5458 32.8358),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Natural Gas,"(12737.5, 13862.0]",7.0,219.912,97189.50644730992,380.8,0.0,37800.0,4.47,52.013188046479726,1,0.0,1,1,0,True,False,2025,3452+1COMBINED,,,,,,,,,,,,,,
274,R W Miller,3628_G_4,3628,G,4COMBINED,2491.0,Combustion Turbine,,ERC_REST,Texas,48.0,Palo Pinto,363.0,48363.0,208.0,13862.0,1994.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,H2O,,,,,,,,,3.0,0.08854,0.08854,0.08854,0.08854,,,,,,,,,,,,Natural Gas,3628.0,32.6581,-98.3103,,,,,,,,,3.6509190329230177,117.0,POINT (-98.3103 32.6581),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Natural Gas,"(12737.5, 13862.0]",3.0,71.13600000000001,5308.670520231214,83.2,0.0,7340.0,15.45,66.05903963437888,0,0.0,1,1,0,True,False,2025,3628+4COMBINED,,,,,,,,,,,,,,
275,Lake Hubbard,3452_B_2,3452,B,2COMBINED,2314.0,O/G Steam,,ERC_REST,Texas,48.0,Dallas,113.0,48113.0,1847.0,12021.89279913373,1970.5,9999.0,wall,dry,N,Natural Gas,,,,LNBO,SCR,2002.0,,,,,,,1.16,0.01991,0.01991,0.01991,0.01991,,,,,,,,,,,,Natural Gas,3452.0,32.8358,-96.5458,,,,,,,,,3.6509190329230177,116.99999999999999,POINT (-96.5458 32.8358),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Natural Gas,"(11652.999, 12274.0]",7.0,426.65700000000004,188559.89328590484,738.8000000000001,0.0,37800.0,4.47,48.36095723211751,1,0.0,1,1,0,True,False,2030,3452+2COMBINED,,,,,,,,,,,,,,
276,Powerlane Plant,4195_G_EP,4195,G,EPCOMBINED,,Combustion Turbine,IC Engine,ERC_REST,Texas,48.0,Hunt,231.0,48231.0,24.0,12134.0,2010.0,9999.0,,,N,Natural Gas,,,,,,,,,,,,,,0.02402,0.02402,0.02402,0.02402,,,,,,,,,,,,Natural Gas,4195.0,33.1707,-96.1264,,,,,,,,,3.6509190329230177,117.0,POINT (-96.1264 33.1707),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Natural Gas,"(11652.999, 12274.0]",1.0,8.208,612.5389061805247,9.600000000000001,0.0,7340.0,15.45,59.7502515454879,0,0.0,1,1,0,True,False,2045,4195+EPCOMBINED,,,,,,,,,,,,,,
277,Graham,3490_B_1,3490,B,1COMBINED,2408.0,O/G Steam,,ERC_WEST,Texas,48.0,Young,503.0,48503.0,1138.0,12471.533391915642,1962.5,9999.0,wall,dry,N,Natural Gas,,,,CM,,,,,,,,,1.16,0.26462,0.26462,0.26462,0.26462,,,,,,,,,,,,Natural Gas,3490.0,33.1344,-98.6117,,,,,,,,,3.6509190329230177,117.0,POINT (-98.6117 33.1344),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Natural Gas,"(12274.0, 12737.5]",7.0,262.878,116178.21253890618,455.20000000000005,0.0,37800.0,4.47,50.00255863027977,1,0.0,1,1,0,True,False,2025,3490+1COMBINED,,,,,,,,,,,,,,
278,DeCordova Steam Electric Station,8063_G_CT1,8063,G,CT1COMBINED,90028.0,Combustion Turbine,,ERC_REST,Texas,48.0,Hood,221.0,48221.0,278.0,12719.053956834534,1990.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,H2O,,,,,,,,,0.5,0.65415,0.65415,0.65415,0.65415,,,,,,,,,,,,Natural Gas,8063.0,32.403056,-97.700556,,,,,,,,,3.6509190329230177,117.0,POINT (-97.70055600000001 32.403056),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Natural Gas,"(12274.0, 12737.5]",3.0,95.07600000000001,7095.242329924411,111.2,0.0,7340.0,15.45,61.886236171782016,0,0.0,1,1,0,True,False,2025,8063+CT1COMBINED,,,,,,,,,,,,,,
279,Handley,3491_B_3,3491,B,3COMBINED,2413.0,O/G Steam,,ERC_REST,Texas,48.0,Tarrant,439.0,48439.0,604.0,14191.978476821192,1965.0,9999.0,wall,dry,N,Natural Gas,,,,CM,SCR,2004.0,,,,,,,1.157,0.03659,0.03659,0.03659,0.03659,,,,,,,,,,,,Natural Gas,3491.0,32.7283,-97.2192,,,,,,,,,3.6509190329230177,116.99999999999999,POINT (-97.2192 32.7283),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Natural Gas,"(13862.0, 14500.0]",7.0,139.524,61662.249888839484,241.60000000000002,0.0,37800.0,4.47,56.283764335860305,1,0.0,1,1,0,True,False,2025,3491+3COMBINED,,,,,,,,,,,,,,
280,Handley,3491_B_4,3491,B,4COMBINED,2414.0,O/G Steam,,ERC_REST,Texas,48.0,Tarrant,439.0,48439.0,870.0,14044.0,1976.5,9999.0,wall,dry,N,Natural Gas,,,,,SCR,2003.0,,,,,,,0.5,0.01687,0.01687,0.01687,0.01687,,,,,,,,,,,,Natural Gas,3491.0,32.7283,-97.2192,,,,,,,,,3.6509190329230177,117.0,POINT (-97.2192 32.7283),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Natural Gas,"(13862.0, 14500.0]",7.0,200.97,88818.14139617607,348.0,0.0,37800.0,4.47,55.74350689837086,1,0.0,1,1,0,True,False,2035,3491+4COMBINED,,,,,,,,,,,,,,
281,Paris Energy Center,50109_G_GEN1,50109,G,GEN1COMBINED,89668.0,Combined Cycle,,ERC_REST,Texas,48.0,Lamar,277.0,48277.0,312.09999999999997,9445.056392181996,1987.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,STM,,,,,,,,,1.09,0.13693,0.13693,0.13693,0.13693,,,,,,,,,,,,Natural Gas,50109.0,33.6968,-95.5577,,,,,,,,,3.6509190329230177,116.99999999999999,POINT (-95.5577 33.6968),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Combined Cycle,"(7679.75, 11461.0]",4.0,99.24779999999998,31862.232103156955,124.83999999999999,0.0,13170.0,3.5999999999999996,38.08313614924846,1,0.0,1,1,0,True,False,2045,50109+GEN1COMBINED,,,,,,,,,,,,,,
282,Johnson County,54817_G_GT-1,54817,G,GT-1COMBINED,3804.0,Combined Cycle,,ERC_REST,Texas,48.0,Johnson,251.0,48251.0,2455.0,7851.436252545825,2000.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,,SCR,2006.0,,,,,,,,0.03418,0.03418,0.03418,0.03418,,,,,,,,,,,,Natural Gas,54817.0,32.3994,-97.4078,,,,,,,,,3.6509190329230177,117.00000000000001,POINT (-97.40779999999999 32.3994),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Combined Cycle,"(7679.75, 11461.0]",4.0,780.69,250630.50244553134,982.0,0.0,13170.0,3.5999999999999996,32.26495805020132,1,0.0,1,1,0,False,False,False,54817+GT-1COMBINED,,,,,,,,,,,,,,
283,Lamar Power Project,55097_G_CTG1,55097,G,CTG1COMBINED,3879.0,Combined Cycle,,ERC_REST,Texas,48.0,Lamar,277.0,48277.0,3536.0,7527.773755656108,2003.0,9999.0,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03437,0.03437,0.03437,0.03437,,,,,,,,,,,,Natural Gas,55097.0,33.6308,-95.59,,,,,,,,,3.6509190329230177,117.0,POINT (-95.59 33.6308),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Combined Cycle,"(7373.0, 7679.75]",4.0,1124.448,360989.5953757225,1414.4,0.0,13170.0,3.5999999999999996,31.08329248006327,1,0.0,1,1,0,False,False,False,55097+CTG1COMBINED,,,,,,,,,,,,,,
284,Tenaska Gateway Generating Station,55132_G_GTG1,55132,G,GTG1COMBINED,3970.0,Combined Cycle,,ERC_GWAY,Texas,48.0,Rusk,401.0,48401.0,1798.0,7267.434927697442,2002.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB,,,,,,,,,,0.03339,0.03339,0.03339,0.03339,,,,,,,,,,,,Natural Gas,55132.0,32.017826,-94.619743,,,,,,,,,3.6509190329230177,117.0,POINT (-94.619743 32.017826),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Combined Cycle,"(7177.0, 7373.0]",4.0,571.764,183557.4922187639,719.2,0.0,13170.0,3.5999999999999996,30.1328164980601,1,0.0,1,1,0,False,False,False,55132+GTG1COMBINED,,,,,,,,,,,,,,
285,Panda Sherman Power Station,58005_G_CTG-1,58005,G,CTG-1COMBINED,90809.0,Combined Cycle,,ERC_REST,Texas,48.0,Grayson,181.0,48181.0,717.0,7189.0,2014.0,9999.0,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.00685,0.00685,0.00685,0.00685,,,,,,,,,,,,Natural Gas,58005.0,33.582573,-96.617893,,,,,,,,,3.6509190329230177,117.0,POINT (-96.617893 33.582573),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Combined Cycle,"(7177.0, 7373.0]",4.0,228.006,73198.39928857269,286.8,0.0,13170.0,3.5999999999999996,29.846456927683576,1,0.0,1,1,0,False,False,False,58005+CTG-1COMBINED,,,,,,,,,,,,,,
286,Bosque County Peaking,55172_G_GT-1,55172,G,GT-1COMBINED,4054.0,Combined Cycle,,ERC_REST,Texas,48.0,Bosque,35.0,48035.0,907.5,7134.149862258952,2001.0,9999.0,,,N,Natural Gas,,,,DLNB,SCR,2011.0,,,,,,,,0.41406,0.01625,0.41406,0.01625,,,,,,,,,,,,Natural Gas,55172.0,31.8594,-97.3586,,,,,,,,,3.6509190329230177,117.0,POINT (-97.3586 31.8594),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Combined Cycle,"(6249.999, 7177.0]",4.0,288.585,92646.50955980436,363.0,0.0,13170.0,3.5999999999999996,29.64620351584633,1,0.0,1,1,0,False,False,False,55172+GT-1COMBINED,,,,,,,,,,,,,,
287,Bosque County Peaking,55172_G_ST-5,55172,G,ST-5COMBINED,,Combined Cycle,,ERC_REST,Texas,48.0,Bosque,35.0,48035.0,2909.0,7117.937091784119,2011.0,9999.0,,,N,Natural Gas,,,,DLNB,SCR,2011.0,,,,,,,,0.41406,0.01625,0.41406,0.01625,,,,,,,,,,,,Natural Gas,55172.0,31.8594,-97.3586,,,,,,,,,3.6509190329230177,117.00000000000001,POINT (-97.3586 31.8594),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Combined Cycle,"(6249.999, 7177.0]",4.0,925.062,296979.2796798577,1163.6000000000001,0.0,13170.0,3.5999999999999996,29.58701200354335,1,0.0,1,1,0,False,False,False,55172+ST-5COMBINED,,,,,,,,,,,,,,
288,Wolf Hollow II,59812_G_CGT4,59812,G,CGT4COMBINED,91202.0,Combined Cycle,,ERC_REST,Texas,48.0,Hood,221.0,48221.0,1069.3,6250.0,2017.0,9999.0,,,N,Natural Gas,,,,,SCR,,,,,,,,,0.00773,0.00773,0.00773,0.00773,,,,,,,,,,,,Natural Gas,59812.0,32.337679,-97.734612,,,,,,,,,3.6509190329230177,117.0,POINT (-97.734612 32.337679),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Combined Cycle,"(6249.999, 7177.0]",4.0,340.0374,109164.64206313917,427.72,0.0,13170.0,3.5999999999999996,26.418243955768858,1,0.0,1,1,0,False,False,False,59812+CGT4COMBINED,,,,,,,,,,,,,,
289,Martin Lake,6146_B_1,6146,B,1COMBINED,2804.0,Coal Steam,,ERC_REST,Texas,48.0,Rusk,401.0,48401.0,1605.0,11214.940809968846,1977.5,9999.0,tangential,dry,N,"Lignite, Subbituminous",Wet Scrubber,1977.0,0.95,LNC2,,,,ESPC,Yes,ACI,2009.0,,1.2,0.14908,0.14908,0.139,0.139,0.1,0.1,0.1,0.99,,,,,,,,Lignite,6146.0,32.2606,-94.5706,,,,,,,,,1.751942379046926,215.4,POINT (-94.5706 32.2606),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Lignite,"(11194.0, 11234.0]",12.0,287.295,163854.15740329036,642.0,0.0,37800.0,4.47,24.117930083487277,1,0.0,1,1,0,True,2030,False,6146+1COMBINED,,,,,,,,,,,,,,
290,Major Oak Power,7030_B_U1,7030,B,U1COMBINED,2920.0,Coal Steam,,ERC_REST,Texas,48.0,Robertson,395.0,48395.0,305.0,11559.698360655737,1990.5,9999.0,FBC,wet,N,"Lignite, Subbituminous",Reagent Injection,1990.0,0.78,ROFA,SNCR,,2007.0,B,,ACI,2011.0,,0.58,0.15553,0.07782,0.15553,0.07782,0.1,0.1,0.1,0.95,Yes,1990.0,,,,,,Lignite,7030.0,31.091925,-96.69503,,,,,,,,,1.751942379046926,215.4,POINT (-96.69503 31.091925),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,Lignite,"(11234.0, 11652.0]",12.0,54.595,31137.394397510005,122.0,0.0,37800.0,4.47,24.721925447032064,1,0.0,1,1,0,True,2030,False,7030+U1COMBINED,,,,,,,,,,,,,,
291,Permian Basin,3494_G_CT1,3494,G,CT1COMBINED,90023.0,Combustion Turbine,,ERC_WEST,Texas,48.0,Ward,475.0,48475.0,275.0,13545.0,1989.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,H2O,,,,,,,,,0.5,0.65485,0.65485,0.65485,0.65485,,,,,,,,,,,,Natural Gas,3494.0,31.5839,-102.9633,,,,,,,,,3.6509190329230177,117.0,POINT (-102.9633 31.5839),61.0,62.0,62.0,9.19136542403,2.63378546811,p62,rto10,p62,Natural Gas,"(12145.0, 13545.0]",3.0,94.05000000000001,7018.674966651845,110.0,0.0,7340.0,15.45,64.90169830094227,0,0.0,1,1,0,True,False,2025,3494+CT1COMBINED,,,,,,,,,,,,,,
292,Ector County Energy Center,58471_G_CTG1,58471,G,CTG1COMBINED,90984.0,Combustion Turbine,,ERC_WEST,Texas,48.0,Ector,135.0,48135.0,326.6,10745.0,2015.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,DLNB,,,,,,,,,,0.02891,0.02891,0.02891,0.02891,,,,,,,,,,,,Natural Gas,58471.0,32.069167,-102.585556,,,,,,,,,3.6509190329230177,117.0,POINT (-102.585556 32.069167),61.0,62.0,62.0,9.19136542403,2.63378546811,p62,rto10,p62,Natural Gas,"(10744.999, 12145.0]",3.0,111.69720000000001,8335.633614939974,130.64000000000001,0.0,7340.0,15.45,54.67912500875782,0,0.0,1,1,0,True,False,2050,58471+CTG1COMBINED,,,,,,,,,,,,,,
293,Odessa Ector Generating Station,55215_G_CTG1,55215,G,CTG1COMBINED,4149.0,Combined Cycle,,ERC_WEST,Texas,48.0,Ector,135.0,48135.0,984.0,7428.0,2001.0,9999.0,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03202,0.03202,0.03202,0.03202,,,,,,,,,,,,Natural Gas,55215.0,31.8403,-102.3264,,,,,,,,,3.6509190329230177,117.0,POINT (-102.3264 31.8403),61.0,62.0,62.0,9.19136542403,2.63378546811,p62,rto10,p62,Combined Cycle,"(7427.999, 8084.0]",4.0,312.912,100456.38061360604,393.6,0.0,13170.0,3.5999999999999996,30.719026576552174,1,0.0,1,1,0,False,False,False,55215+CTG1COMBINED,,,,,,,,,,,,,,
