,p61,p62,p60,p63,p64,p65,p67
2050-06-27 01:00:00,99.0492786160355,99.0492786160355,99.0492786160355,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-27 02:00:00,99.0492786160353,99.0492786160353,99.0492786160353,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-27 03:00:00,99.0492786160353,99.0492786160353,99.0492786160353,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-27 04:00:00,99.0492786160355,99.0492786160355,99.0492786160355,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-27 05:00:00,99.0492786160355,99.0492786160355,99.0492786160355,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-27 06:00:00,99.0492786160355,99.0492786160355,99.0492786160355,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-27 07:00:00,99.0492786160355,99.0492786160353,99.0492786160355,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-27 08:00:00,99.04927861603642,99.04927861603642,99.04927861603642,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-27 09:00:00,85.77478707078996,85.77478707078996,85.77478707078996,85.77478707078996,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-27 10:00:00,85.77478707078996,85.77478707078996,85.77478707078996,85.77478707078996,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-27 11:00:00,48.53414652106858,48.53414652106858,48.53414652106858,85.77478707078996,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-27 12:00:00,48.53414652185729,48.53414652185729,48.53414652185729,85.77478707078996,100.91151420092936,100.91151420092936,148.87232870986918
2050-06-27 13:00:00,48.53414652185739,48.53414652185739,48.53414652185739,85.77478707078996,100.91151420092936,100.91151420092936,148.87232870986918
2050-06-27 14:00:00,48.53414652185739,48.53414652185739,48.53414652185739,85.77478707078996,100.91151420092936,100.91151420092936,148.87232870986918
2050-06-27 15:00:00,48.53414652185739,48.53414652185739,48.53414652185739,100.91151420092936,100.91151420092936,100.91151420092936,148.87232870986918
2050-06-27 16:00:00,48.53414652185729,48.53414652185729,48.53414652185729,100.91151420092936,100.91151420092936,100.91151420092936,148.87232870986918
