GAMS Symbol,57197+1,58009+1,58009+2,58027+1,58068+1,58537+1,58716+1,59204+OCIA3,59205+OCIA5,60472+CPS1,57699+AES1,58013+PV,61205+PV1,60427+CSS1,60774+GEN1,59207+OCIA7,60372+LSPV1,60581+UCTX,58488+1,58710+BRLA,58717+1,59206+OCIA6,59994+ROSEK,60044+BKTH1,60436+1,60682+PEARL,60989+PV1
2050-06-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-20 06:00:00,0.1853145374916494,0.08605159819126129,0.07683178409934044,0.190455580316484,0.190455580316484,0.5244047018699348,0.060398812219500546,0.07549851527437568,1.396124716848135,0.013727002777159214,0.34392968751490116,0.014846620336174966,0.01888224296271801,0.04076342284679413,0.15100143775343897,1.4198540709912777,0.44244611635804176,0.6118639837950468,0.09021067060530186,0.09751162049360573,0.4617436096072197,0.42830478865653276,0.5085457029053941,1.2802100274711847,0.483372547198087,0.2039546612650156,0.20880664233118296
2050-06-20 07:00:00,1.8232894465327263,0.7529902815818786,0.6723127514123917,1.3905641734600067,1.3905641734600067,5.297219836711884,0.5942573010921479,0.7428216263651848,12.10424080491066,0.1350584775209427,4.209855794906616,0.1819968432188034,0.18386807665228844,0.29824838042259216,2.085977587103844,11.240163445472717,8.72572436928749,13.219543173909187,0.7774663716554642,2.3659191191196443,4.737875300645828,9.253680221736431,12.338816598057747,18.585873782634735,10.443439107388258,4.406514391303062,3.753979504108429
2050-06-20 08:00:00,4.389292627573013,1.8331537723541258,1.6367444396018982,3.2968640863895415,3.2968640863895415,13.086579671502115,1.4305842638015749,1.7882303297519684,32.09145665168762,0.3251327872276306,10.004982948303223,0.43588004112243656,0.48891958594322205,0.6914447546005249,5.234652560949326,29.615426063537598,26.90679430961609,42.69569367170334,2.7061256766319275,8.129735511541366,12.818171095848085,29.886985570192337,42.39845506846905,58.77706527709961,33.72959800064564,14.23189789056778,13.315562903881073
2050-06-20 09:00:00,6.5301733911037445,2.7304134607315063,2.4378691613674164,4.880915388464928,4.880915388464928,19.497158333659172,2.128352808952332,2.6604410111904144,49.20535087585449,0.48371654748916626,14.80125367641449,0.6452112853527069,0.7496075481176376,1.0237666368484497,7.870328581333161,46.725744009017944,44.06166672706604,69.80807483196259,4.499388933181763,13.527486246824264,19.881717467308047,48.86565238237381,70.54897628724575,94.66016888618469,55.14837911725044,23.269358277320862,22.19817191362381
2050-06-20 10:00:00,7.928340822458267,3.3092339515686033,2.954673171043396,5.914409387111664,5.914409387111664,23.75819600224495,2.584051823616028,3.230064779520035,60.83260178565979,0.587284505367279,17.95220911502838,0.7858563482761384,0.9263790249824524,1.2423772811889648,9.655911588668824,58.76157283782959,56.54023289680481,89.42976593971252,5.769416093826294,17.580369651317596,24.65296862125397,62.60083615779877,91.68570265173912,120.62358319759369,70.6495150923729,29.809921979904175,28.888824582099915
2050-06-20 11:00:00,8.751953333616257,3.6490611553192136,3.258090317249298,6.524023085832596,6.524023085832596,26.299571037292484,2.8524884939193726,3.5656106173992157,67.657870054245,0.6482928395271301,19.76663053035736,0.8683531761169434,1.0313035547733307,1.3680332899093628,10.716706144809724,66.59626960754395,64.90049362182617,101.96703672409058,6.5843665599823,20.20337607860565,27.51358036994934,71.3769257068634,105.36528915166855,136.95711433887482,80.55395901203156,33.989012241363525,33.181607723236084
2050-06-20 12:00:00,8.927307844161987,3.698285913467407,3.302040994167328,6.626955914497375,6.626955914497375,27.022421580553058,2.9096410751342776,3.6370513439178467,69.83914971351624,0.6612820625305176,20.238765478134155,0.8929240763187408,1.067750483751297,1.4137767553329468,11.018083119392395,70.30835151672363,68.93006563186646,107.82750248908997,6.95309042930603,21.465981554985046,28.563591170310975,75.47925174236298,111.95006936788559,144.2223745584488,85.18372696638107,35.942500829696655,35.22346913814545
2050-06-20 13:00:00,8.749455660581589,3.623094606399536,3.2349058985710144,6.494355922937394,6.494355922937394,26.382995623350144,2.8516744375228886,3.5645930469036102,67.7545428276062,0.6481078267097473,19.624171257019043,0.8667587459087372,1.0389310419559479,1.3845853805541992,10.670481038093568,69.79569792747498,68.85154843330383,107.24301338195801,6.905262470245361,21.436255359649657,27.958519363403322,75.0701093673706,111.79504036903381,142.97145235538483,84.72198057174683,35.747671127319336,35.12321710586548
2050-06-20 14:00:00,7.95118921995163,3.297185945510864,2.9439160227775574,5.894791978597641,5.894791978597641,24.075929439067842,2.5914987087249757,3.2393733859062195,61.72249913215637,0.5889769792556763,17.80815303325653,0.7866673946380616,0.950578898191452,1.2733395099639893,9.657850217819215,64.88302946090698,64.64663743972778,100.20554065704346,6.438358426094055,20.08929545879364,25.75812177658081,70.14387845993042,104.77033227682114,133.09549283981323,79.16237711906433,33.40184688568115,32.90984332561493
2050-06-20 15:00:00,6.623973727226257,2.7524049520492553,2.4575044214725494,4.883944889903069,4.883944889903069,20.25064568221569,2.158924770355225,2.6986559629440308,51.91991329193115,0.4906647205352783,14.80237752199173,0.6566558957099915,0.803877979516983,1.0853750705718994,8.141727483272552,55.65996766090393,56.093376874923706,86.78087890148163,5.552629232406616,17.443001651763915,21.917034959793092,60.74661523103714,90.96929669380188,114.87184059619904,68.55689433217049,28.92695963382721,28.522905707359314
2050-06-20 16:00:00,4.6910568326711655,1.8922944784164428,1.6895486414432526,3.401915028691292,3.401915028691292,14.541844904422762,1.5289370417594912,1.9111713021993637,37.70416080951691,0.3474856913089752,10.397659242153168,0.46101302504539493,0.5833771079778671,0.7881813049316406,5.797510862350464,41.56431257724762,43.18888187408447,65.97508192062378,4.246757626533508,13.338776928186416,16.06656492948532,46.182557344436646,69.56481344997883,86.70457530021667,52.120314717292786,21.99169397354126,21.82306945323944
2050-06-20 17:00:00,2.3377650305628777,1.0289198279380798,0.918678417801857,1.7333287462592126,1.7333287462592126,7.26727085262537,0.7619382321834565,0.9524227902293205,19.632014632225037,0.17316778004169464,5.178923159837723,0.21407013535499572,0.3025195598602295,0.4054892361164093,2.8175232440233233,22.47552126646042,25.31990110874176,37.78742998838425,2.5025245547294617,7.7647804915905,8.419427651166917,26.451200991868973,40.49513004720211,48.85741209983826,29.852069690823555,12.595809996128082,12.734302878379822
2050-06-20 18:00:00,0.8254813402891159,0.38027113676071167,0.33952780067920685,0.5586618024855853,0.5586618024855853,1.9998642250895502,0.26904577016830444,0.33630721271038055,6.522805988788605,0.06114676594734192,1.7852479219436646,0.03493992201983929,0.08745221793651581,0.11531777679920197,0.554757273197174,6.792342662811279,8.25013816356659,11.270279064774513,0.8007875829935074,2.3958127200603485,1.7257620736956596,7.889195345342159,12.49471865594387,10.19119667261839,8.903520461171865,3.756759688258171,3.077513165771961
2050-06-20 19:00:00,0.0,0.0,0.0,0.0,0.0,0.10460020394530148,0.0,0.0,0.9268559515476227,0.0,0.0,0.0,0.015904895961284637,0.017584890127182007,0.03047717628069222,2.6936622336506844,3.6374326795339584,2.9713000170886517,0.2667570486664772,0.6555033110082149,0.5837423745542765,2.079910011962056,3.418601704761386,3.589365378022194,2.347327013500035,0.9904333390295506,0.7352003362029791
2050-06-20 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-20 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-20 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-21 06:00:00,0.17908579437062144,0.10440728366374968,0.0932207889854908,0.18210018407553435,0.18210018407553435,0.495452425070107,0.058368703350424773,0.07296087918803096,1.3509026728570461,0.01326561439782381,0.4740169085562229,0.015613580774515868,0.0183100663125515,0.04669628292322159,0.1535435076802969,1.39472596347332,0.43402579613029957,0.5785297835245728,0.06138404831290245,0.07988882651552558,0.465157662704587,0.404970848467201,0.41663874755613506,0.9779350198805332,0.45703852898441255,0.19284326117485762,0.18110120436176658
2050-06-21 07:00:00,1.9118701368570328,0.7927401065826416,0.7078036665916443,1.4274027988314628,1.4274027988314628,5.408311915397644,0.6231280446052552,0.7789100557565689,12.116120755672455,0.14162001013755798,4.392709583044052,0.1798105165362358,0.18383268266916275,0.2871409058570862,1.9788100391626358,10.706882178783417,8.519148826599121,12.304390221834183,0.6057039648294449,2.2632074549794194,4.686795392632485,8.613073155283928,11.803151462227106,16.93781965970993,9.720468275249004,4.101463407278061,3.463103622198105
2050-06-21 08:00:00,4.511034071445465,1.8718081951141357,1.6712573170661926,3.300879326462746,3.300879326462746,13.285381704568865,1.4702629566192629,1.8378286957740784,31.2642902135849,0.33415067195892334,10.144836008548737,0.42932386994361876,0.4682241529226303,0.6708919405937195,4.980441552400589,29.08133864402771,26.393091678619385,40.31996726989746,2.4759453535079956,7.862212353944778,12.709646022319793,28.223977088928223,41.00325979292393,55.3445543050766,31.852774143218994,13.43998908996582,12.740081548690796
2050-06-21 09:00:00,6.553307443857193,2.736000871658325,2.4428579211235046,4.79665966629982,4.79665966629982,19.726978039741518,2.1358927965164187,2.669865995645523,47.847527265548706,0.48543018102645874,14.63822454214096,0.6312724769115449,0.7223038226366043,0.9953045845031738,7.464101785421372,46.00226283073425,43.25984716415405,66.48015975952148,4.235105216503143,13.159310019016266,19.514058494567873,46.53611183166504,68.62885192036629,90.47452318668365,52.51932621002197,22.160053253173828,21.65278196334839
2050-06-21 10:00:00,7.883146941661835,3.332826948165893,2.9757383465766907,5.783920133113861,5.783920133113861,24.16844148039818,2.5693219661712647,3.211652457714081,59.54933166503906,0.5839368104934692,17.576070427894592,0.7712676644325257,0.901158481836319,1.226311206817627,9.142166602611542,58.13741087913513,55.68101406097412,83.39758515357971,5.460358262062073,16.94753326177597,24.314169573783875,58.3783096075058,88.38531419634819,113.34578919410706,65.88409227132797,27.799195051193237,27.904608845710754
2050-06-21 11:00:00,8.802045196294785,3.729739236831665,3.330124318599701,6.515421402454376,6.515421402454376,26.945634281635286,2.8688147306442264,3.5860184133052826,66.67137145996094,0.6520033478736877,19.522368907928467,0.8606576502323151,1.0128637254238129,1.3744769096374512,10.213019633293152,65.45227766036987,63.64213228225708,95.51753997802734,6.208364367485046,19.376619195938108,27.249861502647402,66.86227798461914,101.0535603761673,128.2922843694687,75.4588565826416,31.83917999267578,31.892812252044678
2050-06-21 12:00:00,9.094481348991394,3.8754101276397703,3.460187613964081,6.673672431707383,6.673672431707383,28.153373098373415,2.964127254486084,3.705159068107605,69.2790150642395,0.6736652851104736,20.360364317893982,0.8889512121677399,1.0537788569927216,1.433477759361267,10.537080037593842,69.90997195243835,67.3221230506897,102.29946076869965,6.588551998138428,20.51730839014053,28.430453610420226,71.60962253808975,107.00251892209053,137.40728306770325,80.81657400727272,34.099820256233215,33.703482151031494
2050-06-21 13:00:00,8.945971190929413,3.7727956295013425,3.3685675263404846,6.527952468395234,6.527952468395234,27.535600805282595,2.9157239437103275,3.644654929637909,67.89506673812866,0.662664532661438,19.94763493537903,0.867999142408371,1.0338580906391144,1.4056695699691772,10.30277761220932,69.31498050689697,66.9224202632904,100.45417249202728,6.548903584480286,20.310531866550445,27.796056890487673,70.3179207444191,105.92413142323494,136.59436905384064,79.35879626870155,33.484724164009094,33.43005180358887
2050-06-21 14:00:00,8.190430730581284,3.45597128868103,3.0856886506080627,6.003638648986817,6.003638648986817,25.142482775449754,2.669473719596863,3.3368421494960785,62.221622467041016,0.6066985726356506,18.23444902896881,0.7897884547710419,0.9479924440383911,1.2878543138504028,9.429417836666108,64.37841057777405,62.46316432952881,92.78630018234253,6.150968074798584,18.821624612808225,25.438828611373903,64.95041012763977,98.15913498401642,126.73012459278107,73.3011771440506,30.92876672744751,31.182724237442017
2050-06-21 15:00:00,6.792374342679977,2.8709542274475095,2.5633519887924194,4.96664337515831,4.96664337515831,20.854771023988725,2.213810896873474,2.7672636210918427,52.51619815826416,0.5031388401985168,15.085755586624146,0.6548350512981415,0.8025631606578827,1.085208773612976,7.866393494606018,55.03809452056885,53.4822940826416,81.18590712547302,5.363572835922241,16.52418428659439,21.693739342689515,56.830134987831116,86.17745116353035,108.7016670703888,64.13686662912369,27.06196904182434,27.145886421203613
2050-06-21 16:00:00,4.802555724978447,2.0447864532470703,1.82570219039917,3.520364463329315,3.520364463329315,14.813207089900972,1.565277421474457,1.956596776843071,37.84378170967102,0.355744868516922,10.611284673213959,0.4587483793497086,0.5814313441514969,0.7705294489860535,5.6015142619609835,40.551236271858215,40.35270810127258,60.67206412553787,4.116557538509369,12.449471551179885,15.864606821537018,42.47044488787651,64.92687977850437,82.39884126186371,47.93093065917492,20.22402137517929,20.706790685653687
2050-06-21 17:00:00,2.3955653607845306,1.0470696926116942,0.9348836541175842,1.7832187458872795,1.7832187458872795,7.53380790501833,0.7807768583297731,0.9759710729122162,19.986727833747864,0.1774492859840393,5.067696422338486,0.21938476711511612,0.30221419036388397,0.35717105865478516,2.6894096434116364,22.085389494895935,22.642096877098083,34.38790440559387,2.47748926281929,7.126435467600822,8.535629743337632,24.07153308391571,37.16601278632879,46.63395977020264,27.16644448041916,11.462634801864624,12.095129489898682
2050-06-21 18:00:00,0.6246472354978323,0.2895334333181381,0.2585119940340519,0.5065548866987228,0.5065548866987228,2.0104336075484754,0.2035887286067009,0.2544859107583761,5.960380285978317,0.04627016559243202,1.162734031677246,0.03971354626119137,0.10134003683924675,0.10129538923501968,0.878798171877861,6.4065322279930115,7.551350444555283,7.544178888201714,0.9661281108856201,1.6912543915212155,2.3138352736830714,5.2809252217411995,8.820283664390445,10.302358001470566,5.959901321679354,2.514726296067238,3.1973376870155334
2050-06-21 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.193080097436905,0.0,0.0,0.0,0.015745585318654776,0.017721649259328842,0.07066982220858335,2.796011231839657,2.8676867485046387,2.5973226875066757,0.2667245827615261,0.5040038257837295,0.6175189331173897,1.818125881254673,2.6284967735409737,4.01039057597518,2.051884923130274,0.8657742291688919,1.071755401790142
2050-06-21 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-21 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-21 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-21 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-22 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-22 06:00:00,0.20703218271955848,0.11600932031869887,0.10357975028455257,0.21267856881022454,0.21267856881022454,0.6156064111739398,0.06747715584933758,0.08434644481167197,1.5438262373209,0.015335717238485813,0.4740332253277302,0.015450943633913994,0.02047213213518262,0.04564908146858215,0.14890760984271764,1.5056070871651173,0.6917910184711218,0.5321221891790628,0.055128950625658035,0.08009262005798519,0.4976040937006474,0.372485532425344,0.4177015781169757,0.9371242187917233,0.42037652945145965,0.17737406305968761,0.12795808725059032
2050-06-22 07:00:00,1.9209598079323769,0.8069401144981384,0.7204822450876236,1.472708420455456,1.472708420455456,5.553882226347923,0.6260906040668488,0.7826132550835609,12.866677343845367,0.142293319106102,4.373993128538132,0.18356339782476425,0.18867681920528412,0.27043887972831726,1.9866269737482072,10.339551419019699,7.790134102106094,12.152672186493874,0.5837668105959892,2.223305968940258,4.661857178807259,8.506870530545712,11.595055963844061,16.627126902341843,9.60061102733016,4.050890728831291,3.3706899732351303
2050-06-22 08:00:00,4.499447733163834,1.8909847021102903,1.6883791983127594,3.3508156478405,3.3508156478405,13.510335037112236,1.466486668586731,1.8331083357334137,32.3686957359314,0.3332924246788025,10.113303065299988,0.4378439635038376,0.4863658547401428,0.6405348777770996,5.058967965841293,28.037932515144348,24.67859238386154,40.042644739151,2.426251769065857,7.652351427078247,12.763037002086639,28.0298513174057,39.90878641605377,54.95538693666458,31.63368934392929,13.347548246383667,12.3478464782238
2050-06-22 09:00:00,6.598544776439667,2.79521951675415,2.4957317113876343,4.914815828204155,4.914815828204155,20.128702512383462,2.1506368160247806,2.6882960200309753,49.211832880973816,0.4887810945510864,14.656626284122467,0.6479993104934693,0.745481014251709,0.9744706749916077,7.64398444890976,44.84265446662903,41.377294063568115,66.71075820922852,4.172946214675903,13.03795895576477,19.766335594654084,46.69753074645996,67.99597799777985,90.66274666786194,52.70149898529053,22.236919403076172,21.255967020988464
2050-06-22 10:00:00,7.981640070676804,3.4011329174041744,3.0367258191108704,5.966852688789368,5.966852688789368,24.530617570877077,2.6014234304428103,3.2517792880535126,60.82296967506409,0.5912325978279114,17.687789797782898,0.7894534051418305,0.9271869957447052,1.2081718444824219,9.412343764305115,56.849050521850586,53.77165675163269,85.40951013565063,5.41728675365448,16.92680196762085,24.718215608596804,59.786657094955444,88.27719569206238,115.3477029800415,67.473513007164,28.469836711883545,27.67598330974579
2050-06-22 11:00:00,8.795228898525238,3.7783087730407714,3.3734899759292603,6.660492861270905,6.660492861270905,27.0993447303772,2.8665931224823002,3.5832414031028748,67.6529049873352,0.6514984369277954,19.58681344985962,0.8721937716007233,1.0366186201572418,1.356584906578064,10.4989683508873,64.53216671943665,61.94568872451782,97.28116393089294,6.183892488479614,19.39173970222473,27.7063378572464,68.09681475162506,101.13241732120514,130.72688460350037,76.85211950540543,32.42705464363098,31.69463872909546
2050-06-22 12:00:00,9.106096655130386,3.90463376045227,3.486280143260956,6.86281151175499,6.86281151175499,28.02263843417168,2.9679129838943483,3.709891229867935,69.79604959487915,0.6745256781578064,19.847506284713745,0.8903164386749268,1.0724375545978546,1.4201939105987549,10.868365323543548,66.78190231323242,65.21463394165039,101.90313756465912,6.50644063949585,20.31588704586029,28.8077805519104,71.33219629526138,105.95205992460251,137.10862743854523,80.5034786760807,33.96771252155304,33.12532305717468
2050-06-22 13:00:00,8.923968493938446,3.81741714477539,3.4084081649780273,6.681630331277847,6.681630331277847,27.210854065418246,2.908552694320679,3.6356908679008484,67.73395538330078,0.6610347032546997,19.048109650611877,0.8573816955089569,1.042696863412857,1.3954944610595703,10.580990171432495,66.12235307693481,65.06276726722717,100.49500465393066,6.481562256813049,20.14002115726471,28.113690733909607,70.34650325775146,105.03487855195999,135.56109642982483,79.39105367660522,33.498334884643555,33.179885149002075
2050-06-22 14:00:00,8.117952346801758,3.487814474105835,3.114120066165924,6.080153328180313,6.080153328180313,24.781541472673418,2.6458511352539062,3.307313919067383,62.10483908653259,0.6013298034667969,17.391441464424133,0.7756945967674256,0.9507206082344055,1.2748368978500366,9.62798045873642,61.30462884902954,61.333030462265015,93.01402866840363,6.091058850288391,18.887843430042267,25.680787467956545,65.10982006788254,98.5044814646244,126.0363838672638,73.48108264803886,31.00467622280121,30.944812297821045
2050-06-22 15:00:00,6.822939455509186,2.9332109928131103,2.618938386440277,5.076594686508179,5.076594686508179,20.893706864118577,2.2237728595733643,2.7797160744667053,52.702635526657104,0.5054029226303101,14.73046749830246,0.6364825606346131,0.8034110069274902,0.9991214871406555,8.063551712036134,53.57406139373779,53.22561264038086,80.99336922168732,5.35503625869751,16.34821399450302,21.757336449623107,56.69535845518112,85.25972530245781,108.64937674999237,63.98476168513298,26.99778974056244,26.960089802742004
2050-06-22 16:00:00,4.8556884080171585,2.083992290496826,1.860707402229309,3.5791703671216966,3.5791703671216966,14.960013401508332,1.5825947403907776,1.978243425488472,38.20583522319794,0.3596806228160858,10.47977864742279,0.4569847583770752,0.5831332057714462,0.6990351676940918,5.718824732303619,38.89957368373871,40.17212986946106,60.766446590423584,4.1119185090065,12.421840626001357,15.926905739307404,42.53651261329651,64.78277809917927,82.10389399528503,48.00549280643463,20.25548219680786,20.604461431503296
2050-06-22 17:00:00,2.3761076107621193,1.0436342000961303,0.9318162500858307,1.7588571935892106,1.7588571935892106,7.499636550247669,0.7744350731372834,0.9680438414216042,20.05687654018402,0.1760079711675644,5.082715004682541,0.22022845447063447,0.3047688379883766,0.32850927114486694,2.7511391937732697,20.219743251800537,22.402167320251465,34.37495604157448,2.4654781818389893,7.161154580116272,8.442900681495667,24.062469229102135,37.34708100557327,46.336186081171036,27.156215272843838,11.458318680524826,12.120885401964188
2050-06-22 18:00:00,0.7446437682956457,0.3363307327032089,0.30029529705643654,0.565545229241252,0.565545229241252,2.3709628090262416,0.242698709666729,0.3033733870834112,6.705073267221451,0.05515879765152931,0.9027663432061672,0.03537264037877321,0.06621054746210575,0.11541598290205002,0.5209804236888885,6.010935455560684,7.187331467866898,8.541101776063442,0.8784005045890808,1.7169646523892879,2.0557234033942224,5.97877124324441,8.954368634149432,13.900291442871094,6.747470403090119,2.8470339253544807,3.2692410051822662
2050-06-22 19:00:00,0.0,0.0004985311650671064,0.00044511711166705936,0.0,0.0,0.019888078508665787,0.0,0.0,0.8481561206281185,0.0,0.0,0.0,0.017073812428861856,0.014421372674405575,0.04886939111165702,2.562927268445492,2.4136172607541084,3.2587422989308834,0.2688235230743885,0.5003180336207151,0.5958186686038971,2.2811196092516184,2.6092745130881667,4.274248324334621,2.574406416155398,1.0862474329769611,1.088857650756836
2050-06-22 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-22 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-06-23 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
